CumOil12Month,rowID,Operator,Reservoir,LateralLength_FT,ProppantIntensity_LBSPerFT,FluidIntensity_BBLPerFT
30462.205078125,3764,DISCOVERY,WOLFCAMP B,7370,1083,25
75228.8515625,3765,DISCOVERY,WOLFCAMP B,7665,966,36
35931.46484375,3766,DISCOVERY,WOLFCAMP B,7522,1099,25
69015.6640625,3767,DISCOVERY,WOLFCAMP B,7640,1040,38
43972.1328125,3768,DISCOVERY,WOLFCAMP B,7642,1100,26
39130.38671875,3769,DISCOVERY,WOLFCAMP B,7632,1282,28
186188.4375,3781,PXD,WOLFCAMP B,6760,1141,29
41616.98828125,3782,PXD,WOLFCAMP B,7070,1088,32
57381.45703125,3790,PXD,WOLFCAMP B,6907,1022,38
40549.14453125,3793,DISCOVERY,WOLFCAMP A,7850,1604,31
47288.30859375,3794,DISCOVERY,WOLFCAMP B,7640,1145,28
50912.546875,3795,DISCOVERY,WOLFCAMP B,7430,1180,29
26958,3796,DISCOVERY,WOLFCAMP B,3073,1255,34
30034,3802,SABLE,SPRABERRY LOWER,7148,1982,31
50299.99609375,3805,PXD,WOLFCAMP B,7240,1156,30
87017.03125,3806,PXD,WOLFCAMP B,7240,1161,33
51777.66015625,3807,PXD,WOLFCAMP B,7022,1177,29
47308.3359375,3808,PXD,WOLFCAMP B,6962,1177,29
40388.90625,3809,PXD,WOLFCAMP B,7022,1177,29
40877.64453125,3810,PXD,WOLFCAMP B,7262,1215,30
19938.951171875,3811,PXD,WOLFCAMP B,7208,600,21
18478.642578125,3812,PXD,WOLFCAMP B,7208,928,24
139222,3813,PXD,WOLFCAMP B,7734,1843,45
74975,3818,ENDVR,WOLFCAMP B,7642,1509,38
114537.875,3819,LGCY,WOLFCAMP A,7551,1487,37
127947.125,3820,LGCY,SPRABERRY LOWER,7523,1626,40
104566.703125,3821,LGCY,WOLFCAMP A,7468,1487,37
118344.296875,3822,LGCY,SPRABERRY LOWER,7598,1841,40
91271.0390625,3823,LGCY,WOLFCAMP A,7197,1487,37
112570.9609375,3824,LGCY,SPRABERRY LOWER,7405,1889,41
111495.9921875,3825,LGCY,SPRABERRY LOWER,7534,1626,40
174000.63,3826,CPE,WOLFCAMP A,7671,1202,31
163651.015625,3827,CRWNQST,WOLFCAMP A,6807,1290,37
140813.4375,3828,CRWNQST,DEAN,7778,1447,36
75000.234375,3829,FANG,WOLFCAMP A,7774,1146,21
52197.765625,3830,FANG,WOLFCAMP B,7777,1153,21
73003.65625,3831,FANG,WOLFCAMP A,7727,1161,22
50453.33984375,3832,FANG,WOLFCAMP B,7612,1171,22
58751.625,3833,FANG,WOLFCAMP A,7727,1165,20
46186.375,3834,FANG,WOLFCAMP B,7612,1182,21
59011.97265625,3835,FANG,WOLFCAMP A,7727,1155,23
48220.02734375,3836,FANG,WOLFCAMP B,7412,1305,19
110386.609375,3837,FANG,WOLFCAMP A,7367,1261,30
63517.390625,3838,FANG,WOLFCAMP B,7128,1246,32
42605.890625,3839,FANG,WOLFCAMP A,7367,1590,39
52022.22265625,3840,FANG,WOLFCAMP B,7667,1250,33
29325.166015625,3841,FANG,WOLFCAMP A,7367,1273,29
38093.83203125,3842,FANG,WOLFCAMP B,7163,1275,32
43211.39453125,3843,FANG,WOLFCAMP A,7557,1243,33
44704.31640625,3844,FANG,WOLFCAMP B,7367,1161,34
38280.3515625,3845,FANG,WOLFCAMP A,7547,1590,39
70211.6484375,3846,FANG,WOLFCAMP B,7777,1140,21
53836.9296875,3847,FANG,WOLFCAMP A,7545,1590,39
45160.06640625,3848,FANG,WOLFCAMP B,7547,1305,32
43818,3849,FANG,WOLFCAMP B,7777,1305,19
56564.46875,3850,FANG,WOLFCAMP A,7662,1175,22
56060.53125,3851,FANG,WOLFCAMP B,7777,1151,23
73829.4453125,3852,FANG,WOLFCAMP A,6658,1294,31
68843.5546875,3853,FANG,WOLFCAMP B,6232,1357,46
76312.3359375,3854,FANG,WOLFCAMP A,7369,1590,39
55635.953125,3855,FANG,WOLFCAMP A,7367,1590,39
62363.08984375,3857,OXY,SPRABERRY LOWER,6560,1253,4
43278.52734375,3858,OXY,SPRABERRY MIDDLE,6822,1197,25
69342,3870,PXD,WOLFCAMP B,7225,887,20
193858,3871,PXD,WOLFCAMP A,7620,1319,31
107234,3872,PXD,WOLFCAMP B,7657,1750,31
94276,3873,PXD,WOLFCAMP B,7657,1396,31
92816,3893,PXD,WOLFCAMP B,7196,1347,31
181424,3894,PXD,WOLFCAMP B,7195,1328,31
126445,3895,PXD,WOLFCAMP B,7109,1752,47
141692,3896,PXD,WOLFCAMP B,7208,1424,30
141569,3897,PXD,WOLFCAMP B,7208,1407,31
133114,3898,PXD,WOLFCAMP B,7214,1404,30
198423,3899,PXD,SPRABERRY LOWER,6698,1356,39
81642,3900,PXD,WOLFCAMP A,6759,1457,31
173113,3901,PXD,SPRABERRY LOWER,7179,1373,38
193646,3916,PXD,WOLFCAMP A,7408,1722,47
100398,3918,PXD,WOLFCAMP B,7202,1117,24
186849,3919,PXD,WOLFCAMP B,7218,1400,32
181371,3920,PXD,WOLFCAMP B,7172,1369,29
177926.984375,3921,PXD,WOLFCAMP B,7240,1373,31
177816,3922,PXD,WOLFCAMP B,7193,1358,27
18688,3923,PXD,WOLFCAMP D,7055,1000,33
101436,3924,PXD,WOLFCAMP B,7266,1218,45
198725,3925,PXD,SPRABERRY LOWER,6983,1383,38
119974.0078125,3926,PXD,WOLFCAMP B,7267,1261,44
144462,3927,PXD,WOLFCAMP B,6991,1348,27
105802.9921875,3928,PXD,WOLFCAMP B,7226,1218,27
104157,3929,PXD,WOLFCAMP B,7231,1400,26
85426,3930,PXD,WOLFCAMP A,7653,1396,32
88866,3931,PXD,WOLFCAMP A,7202,1404,32
104257,3932,PXD,WOLFCAMP A,7653,1397,31
225229,3933,PXD,WOLFCAMP B,7172,4186,55
227669,3934,PXD,WOLFCAMP B,7022,4276,57
42401.015625,3935,FIREBIRD,SPRABERRY LOWER,4565,1745,81
25394.43359375,3936,CVX,WOLFCAMP C,5005,1681,48
44639.93359375,3937,CVX,WOLFCAMP B,5074,1653,40
36649.67578125,3938,CVX,WOLFCAMP B,4332,995,42
74897,3951,FANG,WOLFCAMP A,7076,280,11
78644.0859375,3952,FANG,WOLFCAMP A,6773,1285,41
18524.564453125,3953,FANG,WOLFCAMP A,6167,1272,29
19390.271484375,3954,FANG,WOLFCAMP B,6082,1305,32
65183,3955,FANG,WOLFCAMP B,6609,1205,39
44420,3956,FANG,WOLFCAMP C,6826,1209,30
79597.21875,3957,FANG,WOLFCAMP A,6667,1628,36
70998.8359375,3958,FANG,WOLFCAMP A,6527,1590,39
52743.16796875,3959,FANG,WOLFCAMP B,6527,1197,34
62149.4453125,3960,FANG,WOLFCAMP B,6875,1450,37
108779.59375,3962,PXD,WOLFCAMP B,4873,1909,50
151502.40625,3963,PXD,WOLFCAMP B,4877,1679,50
67942.3515625,3964,COP,WOLFCAMP B,4830,1062,39
75210.0390625,3965,COP,SPRABERRY LOWER,4735,1458,38
28101.57421875,3966,COP,WOLFCAMP B,4518,1523,42
68524.4609375,3967,COP,SPRABERRY LOWER,4358,1617,30
96970.7578125,3968,COP,SPRABERRY LOWER,4358,1617,31
73050.21875,3969,COP,SPRABERRY LOWER,4352,1872,46
106847.21875,3970,COP,SPRABERRY LOWER,4568,440,33
149013,3973,FANG,SPRABERRY LOWER,7279,1595,28
153418,3974,FANG,WOLFCAMP A,7229,1335,45
108953,3975,FANG,WOLFCAMP B,7651,1303,45
136125,3996,CVX,WOLFCAMP B,6580,2006,49
148865,3997,CVX,WOLFCAMP B,6780,2005,35
155785.015625,3998,CVX,WOLFCAMP B,7200,2010,50
161142,3999,CVX,WOLFCAMP B,6600,2009,49
154237,4000,CVX,WOLFCAMP B,6800,1949,48
138516,4001,PXD,SPRABERRY LOWER,7687,1989,46
65069.51171875,4005,PXD,WOLFCAMP D,7862,882,26
60869.23828125,4006,PXD,WOLFCAMP B,7862,1157,32
186655.125,4008,PXD,SPRABERRY LOWER,7688,1753,47
153337.59375,4010,PXD,SPRABERRY LOWER,7688,1730,47
117505.640625,4028,PXD,SPRABERRY LOWER,7687,1982,47
182179.734375,4029,PXD,SPRABERRY LOWER,7896,1496,47
121275.6328125,4038,PXD,SPRABERRY LOWER,7772,1425,40
249860.265625,4064,CVX,WOLFCAMP B,7870,1645,41
282642,4065,CVX,SPRABERRY LOWER,7804,2071,50
237898,4066,CVX,SPRABERRY LOWER,7841,2065,50
191642,4067,CVX,SPRABERRY LOWER,7609,2072,50
152583.484375,4068,CVX,SPRABERRY LOWER,7627,2078,47
229613.609375,4069,CVX,SPRABERRY LOWER,7777,2089,48
222701.953125,4070,CVX,SPRABERRY LOWER,7827,2072,48
99701.5,4071,CVX,WOLFCAMP B,7355,1785,42
110596.625,4072,CVX,WOLFCAMP B,7586,1276,28
117365.6328125,4073,CVX,WOLFCAMP B,7082,1366,30
105479.15625,4074,CVX,WOLFCAMP B,7296,1332,32
84602.7578125,4075,COP,WOLFCAMP A,7715,1836,39
114170.2421875,4076,COP,WOLFCAMP B,7214,1962,41
82959,4077,COP,WOLFCAMP A,7498,1835,40
86097,4078,COP,WOLFCAMP A,7679,1826,35
67293.8515625,4080,APA,WOLFCAMP B,7654,1653,51
130033.5625,4081,APA,WOLFCAMP A,7654,1645,51
94690.78125,4082,APA,WOLFCAMP A,7662,548,18
358609.78125,4083,APA,WOLFCAMP A,7654,1657,56
68553.5546875,4084,APA,WOLFCAMP D,4968,2205,21
120160.1015625,4085,APA,WOLFCAMP A,5023,1686,52
109664.0546875,4086,APA,WOLFCAMP B,4977,1698,51
108933.9765625,4087,APA,WOLFCAMP A,5034,1810,53
55686.2265625,4088,APA,WOLFCAMP A,4982,1659,51
71031.09375,4089,APA,WOLFCAMP B,4944,1695,51
52519.40625,4090,APA,WOLFCAMP B,4972,1640,45
38603.421875,4091,APA,WOLFCAMP A,4853,1680,52
71653.265625,4092,APA,WOLFCAMP A,5017,2542,24
104152.234375,4093,APA,WOLFCAMP A,4985,1688,51
69070.125,4094,APA,WOLFCAMP A,4923,1733,53
83029.703125,4095,APA,WOLFCAMP B,4941,2898,25
50426.34765625,4096,APA,WOLFCAMP A,4894,1687,25
69055.609375,4097,APA,WOLFCAMP B,5034,2936,24
49851.6015625,4098,SEQUITUR,WOLFCAMP B,5420,1871,44
52176.76171875,4099,SEQUITUR,WOLFCAMP B,5500,1844,44
40805.06640625,4100,APA,WOLFCAMP A,7613,960,23
31757.279296875,4101,APA,WOLFCAMP A,7502,813,23
71283.7421875,4102,APA,WOLFCAMP B,7507,1010,25
35763.90625,4103,APA,WOLFCAMP A,7604,1029,29
58844.33984375,4104,APA,WOLFCAMP B,7565,976,23
28358.50390625,4105,APA,WOLFCAMP A,7626,994,22
42393.8984375,4106,APA,WOLFCAMP B,6929,1009,24
60953.765625,4107,APA,WOLFCAMP B,7506,2229,47
53730.5390625,4108,APA,WOLFCAMP B,7586,1874,48
98998.578125,4109,APA,WOLFCAMP B,7577,1714,34
69089.8671875,4110,APA,WOLFCAMP B,7431,1219,27
92420,4111,APA,WOLFCAMP B,7526,2148,48
91411.390625,4112,APA,WOLFCAMP A,7531,3028,63
78361.109375,4113,APA,WOLFCAMP B,7630,1928,45
80537.7578125,4114,APA,WOLFCAMP B,7189,2390,51
49273.0078125,4115,APA,WOLFCAMP B,7560,2402,14
42179.69140625,4116,APA,WOLFCAMP B,6977,2353,28
48942.84375,4117,APA,WOLFCAMP B,6934,2301,13
103897.3671875,4118,APA,WOLFCAMP B,7620,2312,55
90417.984375,4119,APA,WOLFCAMP B,7567,2330,53
51999.25390625,4120,APA,WOLFCAMP B,7542,2302,52
54651.19140625,4121,APA,WOLFCAMP B,7435,2324,55
65662.8359375,4122,APA,WOLFCAMP A,6823,1347,56
52234.97265625,4123,APA,WOLFCAMP B,7559,2307,55
62776.078125,4124,APA,WOLFCAMP B,7613,2290,56
74239.8125,4125,APA,WOLFCAMP B,6372,1562,56
79485.8046875,4126,APA,WOLFCAMP B,7658,2325,52
50946.92578125,4127,APA,WOLFCAMP B,7566,1241,28
201936.984375,4131,PXD,WOLFCAMP A,7196,1948,51
144030.3125,4132,PXD,WOLFCAMP B,7371,1947,50
63055.6953125,4133,PXD,WOLFCAMP B,7638,1893,52
76859,4139,COP,WOLFCAMP B,5779,1805,54
115304,4142,COP,SPRABERRY MIDDLE,6423,1950.5,48
102531.0078125,4145,SURGE,WOLFCAMP A,7268,1049,27
79477.265625,4146,SURGE,SPRABERRY LOWER,7580,1325,36
169743.015625,4147,SURGE,WOLFCAMP A,7621,2119,39
164500,4153,PXD,WOLFCAMP B,6651,2525,44
123894.8046875,4190,APA,WOLFCAMP B,4426,1989,13
64193.46484375,4191,APA,WOLFCAMP B,4478,1938,22
107790.28125,4192,APA,WOLFCAMP B,4394,2616,26
92867.5546875,4193,APA,WOLFCAMP B,4445,2627,26
77532.0703125,4194,APA,WOLFCAMP A,4294,1687,25
11387.0009765625,4195,APA,WOLFCAMP A,4575,1680,51
81956.1171875,4196,APA,WOLFCAMP A,4365,2624,26
190985,4197,PXD,WOLFCAMP B,7163,1828,46
155095,4198,PXD,WOLFCAMP B,6900,1721,37
144616.484375,4216,ENDVR,WOLFCAMP A,7581,1519,40
141314.515625,4217,ENDVR,WOLFCAMP A,7093,1626,46
99128.5078125,4218,SURGE,WOLFCAMP A,6787,1468,28
108234.2109375,4219,SURGE,SPRABERRY LOWER,6701,1316,36
82373.1015625,4220,SURGE,SPRABERRY LOWER,6601,1369,37
84036.046875,4221,SURGE,WOLFCAMP A,6532,1914,40
104002.6328125,4222,SURGE,WOLFCAMP A,6791,2055,43
97383.5078125,4223,SURGE,WOLFCAMP A,6756,2064,46
170249.609375,4224,SURGE,WOLFCAMP A,6771,2128,39
72820.703125,4225,CRWNQST,WOLFCAMP A,7627,1801,50
94598.6015625,4226,CRWNQST,WOLFCAMP B,7598,1879,54
104177.7578125,4227,CRWNQST,WOLFCAMP B,7327,1807,51
103488.0625,4228,CRWNQST,WOLFCAMP A,7627,1867,44
85737.5546875,4229,CRWNQST,WOLFCAMP B,7583,1610,49
74987.0390625,4230,CRWNQST,WOLFCAMP A,7627,1841,52
99161.4296875,4231,CRWNQST,WOLFCAMP B,7642,1237,48
105815.65625,4232,CRWNQST,WOLFCAMP A,7477,1804,50
87896.9296875,4233,CRWNQST,WOLFCAMP B,7177,1900,51
130900.1953125,4234,CRWNQST,WOLFCAMP A,7627,1777,50
83261.6875,4235,CRWNQST,WOLFCAMP B,7173,1844,53
123100.6171875,4236,CRWNQST,WOLFCAMP A,7612,1903,50
92049.3046875,4237,CRWNQST,WOLFCAMP B,7627,1948,54
50689.47265625,4238,CRWNQST,WOLFCAMP B,7707,1715,53
178103.79,4239,CPE,WOLFCAMP A,6788,2107,57
150631.69,4240,CPE,WOLFCAMP A,6962,2042,54
188931.86,4241,CPE,WOLFCAMP A,6997,2043,54
345978.68,4242,CPE,WOLFCAMP A,7363,1972,51
118618,4244,ESTE,WOLFCAMP B,7232,2285,54
117630,4245,ESTE,WOLFCAMP C,6883,2613,44
76565.3828125,4246,ESTE,WOLFCAMP B,6884,2637,45
96729.6171875,4247,ESTE,WOLFCAMP A,6883,2652,44
93538.296875,4249,CRWNQST,SPRABERRY LOWER,7713,1731,47
114023.34375,4250,CRWNQST,SPRABERRY LOWER,7695,1633,45
93052,4251,CRWNQST,SPRABERRY LOWER,7713,1713,43
73950.3046875,4252,CRWNQST,SPRABERRY LOWER,7712,1808,43
124269.5625,4253,CRWNQST,SPRABERRY LOWER,7696,1744,36
166342.703125,4254,CRWNQST,SPRABERRY LOWER,7722,1340,40
90840.296875,4255,CRWNQST,SPRABERRY LOWER,7719,1688,46
61875.6875,4256,PXD,SPRABERRY LOWER,5091,1600,36
33195.723,4257,BLACK SWAN,SPRABERRY LOWER,4562,2634,48
71218.247,4258,BLACK SWAN,WOLFCAMP A,4398,2012,62
33117.93359375,4259,BLACK SWAN,WOLFCAMP B,4298,2065,68
39092.54296875,4260,BLACK SWAN,WOLFCAMP D,4557,2016,66
119240.171875,4261,SURGE,WOLFCAMP A,7335,1946,39
93672.1484375,4262,SURGE,SPRABERRY LOWER,7111,2248,44
124498.2734375,4263,SURGE,WOLFCAMP A,7109,3231,61
98235.7265625,4264,FANG,WOLFCAMP B,7079,1206,36
126250.1484375,4265,FANG,SPRABERRY LOWER,6767,1403,41
4613,4267,BIG STAR,SPRABERRY MIDDLE,1320,30,1
4613,4268,BIG STAR,SPRABERRY MIDDLE,1320,23,1
4613,4269,BIG STAR,SPRABERRY MIDDLE,1144,105,3
39055.4765625,4301,OXY,WOLFCAMP B,6140,1016,22
27842.109375,4302,OXY,WOLFCAMP B,5823,1051,32
66063.8359375,4303,OXY,WOLFCAMP B,6123,1011,34
60335.62890625,4304,OXY,WOLFCAMP B,6010,913,30
58847.25,4305,OXY,WOLFCAMP B,6174,935,34
47242.66796875,4306,OXY,WOLFCAMP B,5044,1203,28
42192.93359375,4307,OXY,WOLFCAMP B,5892,1014,24
43830.140625,4308,OXY,WOLFCAMP B,6388,1013,22
72714.4140625,4310,OXY,SPRABERRY MIDDLE,5284,1025,32
58930.9453125,4311,OXY,WOLFCAMP A,6173,957,38
35964.5625,4312,OXY,WOLFCAMP D,6179,1006,32
85380.3203125,4313,OXY,SPRABERRY LOWER,5605,1206,30
38666.67578125,4324,OXY,WOLFCAMP B,4368,1434,29
104815.7578125,4325,OXY,WOLFCAMP A,6653,919,19
70931.46875,4326,OXY,SPRABERRY MIDDLE,6733,1187,32
79959.6796875,4327,OXY,WOLFCAMP A,6702,200,6
104833.4140625,4328,OXY,SPRABERRY LOWER,5590,1206,19
32619.55078125,4335,OXY,WOLFCAMP B,6140,851,19
101268.5,4336,OXY,WOLFCAMP A,5892,1065,23
69894.1640625,4337,OXY,WOLFCAMP B,5796,1064,25
118685.8359375,4338,OXY,SPRABERRY LOWER,6142,1206,30
62962.89453125,4339,OXY,WOLFCAMP B,5840,1019,22
112482.421875,4340,OXY,SPRABERRY LOWER,6093,1206,19
61326.51171875,4341,OXY,WOLFCAMP B,6323,990,22
115794.828125,4342,OXY,SPRABERRY LOWER,6460,1072,23
29101.728515625,4343,OXY,WOLFCAMP D,6203,1006,25
92458.21875,4344,OXY,SPRABERRY MIDDLE,7105,1197.5,30
48702.98046875,4345,OXY,SPRABERRY LOWER,7502,1206,30
109826.4375,4346,OXY,SPRABERRY MIDDLE,7601,1197.5,30
52849.58203125,4347,OXY,SPRABERRY MIDDLE,7907,1361,34
104368.2578125,4348,OXY,SPRABERRY LOWER,7315,1221,24
139195.15625,4350,OXY,SPRABERRY LOWER,7803,1206,30
108828.15625,4354,OXY,SPRABERRY LOWER,7804,1206,32
71200.0234375,4357,COP,SPRABERRY LOWER,6698,1397,30
78875.40625,4358,COP,SPRABERRY LOWER,6791,1471,38
144130.59375,4359,COP,WOLFCAMP B,6793,1410,37
128139.78125,4360,COP,WOLFCAMP A,6695,1418,33
159185.59375,4367,COP,SPRABERRY LOWER,6266,1872,46
129490.7890625,4368,COP,WOLFCAMP A,6476,1838,40
122762.28125,4369,COP,SPRABERRY LOWER,6476,1872,46
112152,4370,COP,WOLFCAMP B,6476,1839,45
103188.1953125,4371,COP,WOLFCAMP B,6100,1932,44
167156,4372,COP,WOLFCAMP A,6300,1037,42
258046,4373,COP,WOLFCAMP A,6476,1841,42
108266,4374,COP,WOLFCAMP B,6476,922,40
166899.625,4375,COP,WOLFCAMP A,6536,1793,39
178616.171875,4376,COP,WOLFCAMP A,6536,1791,39
103101.6796875,4377,COP,WOLFCAMP B,6536,1813,32
128197.328125,4378,COP,WOLFCAMP A,6536,1803,31
152413.484375,4379,COP,WOLFCAMP A,6656,1771,29
133138.5,4380,COP,WOLFCAMP B,6416,1837,30
131272.546875,4381,COP,WOLFCAMP A,6471,1909,42
174732.3125,4382,COP,WOLFCAMP A,6476,1947,41
162472,4401,COP,SPRABERRY LOWER,7134,1553,37
141016,4402,COP,SPRABERRY MIDDLE,7134,1530,38
153111,4403,COP,WOLFCAMP B,7233,1535,36
113582,4404,COP,SPRABERRY LOWER,7350,1432,38
92461,4405,COP,WOLFCAMP B,7035,1512,38
148827,4406,COP,SPRABERRY LOWER,7352,1010,38
151070,4407,COP,WOLFCAMP A,7352,1431,38
103921.4609375,4408,COP,SPRABERRY LOWER,7094,1872,43
81572.6171875,4409,COP,SPRABERRY LOWER,7178,1853,42
123397.6796875,4410,COP,WOLFCAMP A,7274,1826,41
111375.2265625,4411,COP,SPRABERRY LOWER,7007,1900,39
116110.7265625,4412,COP,SPRABERRY LOWER,6976,1949,38
131770.140625,4413,COP,WOLFCAMP A,6974,1953,40
134048.453125,4414,COP,SPRABERRY LOWER,6973,1864,39
133325.109375,4415,COP,SPRABERRY MIDDLE,6775,1935,41
115662.9765625,4416,COP,WOLFCAMP A,6970,1816,40
116285,4417,COP,SPRABERRY LOWER,7534,1228,34
184427,4418,COP,WOLFCAMP A,7567,1399,39
105031.671875,4419,COP,SPRABERRY LOWER,7082,1874,43
112884.578125,4420,COP,WOLFCAMP A,6999,1882,47
88529.8203125,4421,APA,WOLFCAMP A,6901,2303,50
43499.7578125,4426,APA,WOLFCAMP B,5352,1875,46
32553.21875,4427,APA,WOLFCAMP C,7370,1966,44
99739.9375,4428,APA,WOLFCAMP A,6950,2498,55
152821.765625,4429,APA,WOLFCAMP A,7352,2357,50
44985.56640625,4430,APA,WOLFCAMP A,7152,1941,41
62303.4453125,4431,APA,WOLFCAMP B,7242,2443,49
63263.34375,4432,APA,WOLFCAMP A,7355,2176,43
38119.37890625,4433,APA,WOLFCAMP B,7395,1941,41
140296.84375,4434,APA,WOLFCAMP A,6737,2141,37
76554.7109375,4435,APA,WOLFCAMP B,6764,2137,37
62398.4375,4436,APA,WOLFCAMP B,4697,2156,37
51187.3125,4437,APA,WOLFCAMP B,4671,2147,37
42295.9765625,4438,APA,WOLFCAMP B,4619,1914,33
43438.21484375,4439,APA,WOLFCAMP B,4710,2124,37
127339.1015625,4440,APA,WOLFCAMP B,5596,2131,37
60479.140625,4441,APA,WOLFCAMP B,5690,2127,37
71747.921875,4442,APA,WOLFCAMP A,7290,2117,37
61750.703125,4443,APA,WOLFCAMP B,7234,1841,45
73016.1015625,4447,APA,WOLFCAMP A,6518,2138,37
41677.984375,4448,APA,WOLFCAMP A,6444,2134,37
49711.27734375,4449,APA,WOLFCAMP D,6453,3043,24
36666.76953125,4450,APA,WOLFCAMP B,6640,2144,37
31099.119140625,4451,LPI,WOLFCAMP B,4780,1180,35
24615.087890625,4452,LPI,WOLFCAMP A,5671,1096,32
25317.11328125,4453,LPI,WOLFCAMP A,5611,1111,33
16255.7021484375,4454,LPI,WOLFCAMP B,5574,1095,33
24216.662109375,4455,LPI,WOLFCAMP B,5669,1096,33
16397.57421875,4456,LPI,WOLFCAMP B,5549,1118,33
72637.890625,4463,LPI,WOLFCAMP A,6938,868,31
48158.828125,4464,LPI,WOLFCAMP A,7203,1132,33
45434.15234375,4465,LPI,WOLFCAMP C,7467,1127,34
30340.576171875,4466,LPI,WOLFCAMP D,6937,1113.5,35
109594.171875,4467,APA,WOLFCAMP A,7586,2876,62
40783.328125,4482,APA,WOLFCAMP A,6555,1134,13
167443.31,4485,FANG,SPRABERRY LOWER,5124,1894,67
76072.06,4486,FANG,WOLFCAMP B,5193,1284,46
118235.21,4487,FANG,SPRABERRY LOWER,5170,1922,67
62046.25,4488,FANG,WOLFCAMP B,4776,1274,46
173172.13,4489,FANG,SPRABERRY LOWER,5546,1894,67
47623.8700000002,4490,FANG,WOLFCAMP B,4961,1064,43
91258.19,4491,FANG,WOLFCAMP B,5104,1296,45
60678.5,4498,FANG,SPRABERRY LOWER,5374,1602,41
60012.5200000001,4499,FANG,SPRABERRY LOWER,5227,1647,43
50181.23,4500,FANG,WOLFCAMP B,5122,1057,43
65523.22,4501,FANG,SPRABERRY LOWER,5400,1594,41
47315.6400000001,4502,FANG,WOLFCAMP B,5002,1088,44
145105.08,4503,FANG,SPRABERRY LOWER,5123,1288,44
39815.42,4504,FANG,WOLFCAMP B,5041,482,14
109587.34,4505,FANG,SPRABERRY LOWER,5215,1327,45
78769.59,4506,FANG,WOLFCAMP B,4801,1349,41
129074.14,4507,FANG,SPRABERRY LOWER,5300,1305,44
49822.8000000001,4508,FANG,WOLFCAMP B,4881,1288,44
78546.36,4509,FANG,SPRABERRY LOWER,5120,1609,43
48707.6100000001,4510,FANG,WOLFCAMP B,4978,1314,45
78363.07,4511,FANG,SPRABERRY LOWER,5121,1605,43
64305.19,4512,FANG,SPRABERRY LOWER,5122,1607,43
79991.22,4513,FANG,WOLFCAMP B,4881,1255,46
99613.1399999999,4514,FANG,SPRABERRY LOWER,5406,388,44
105045.369999999,4515,FANG,SPRABERRY LOWER,5215,384,43
108431.21,4516,FANG,WOLFCAMP B,5104,1239,46
124001.35,4517,FANG,SPRABERRY LOWER,5176,1609,51
88246.27,4518,FANG,WOLFCAMP B,4795,1311,45
100778.62,4519,FANG,SPRABERRY LOWER,5125,1604,45
85991.5600000001,4520,FANG,SPRABERRY LOWER,5473,1554,40
109635.34,4521,FANG,SPRABERRY LOWER,5473,1556,40
104530.49,4522,FANG,SPRABERRY LOWER,5136,1604,42
129842.53,4523,FANG,SPRABERRY LOWER,5240,1589,41
80704.23,4524,FANG,WOLFCAMP B,4801,1425,46
73223.25,4525,FANG,WOLFCAMP B,4948,869,40
89081.0999999999,4526,FANG,WOLFCAMP B,5281,1873,65
177325.07,4527,FANG,SPRABERRY LOWER,5281,1313,45
80598.04,4528,FANG,WOLFCAMP B,4815,1883,65
150614.23,4529,FANG,SPRABERRY LOWER,5613,1347,47
114973,4530,FANG,WOLFCAMP A,7734,1992,46
173943.375,4531,FANG,SPRABERRY LOWER,7547,2038,51
106391.7265625,4532,FANG,WOLFCAMP A,7702,1999,45
146150.734375,4533,FANG,SPRABERRY LOWER,7694,2001,47
121815.9609375,4534,FANG,WOLFCAMP A,7699,1998,46
160203.078125,4535,FANG,SPRABERRY LOWER,7736,1595,39
108800.890625,4536,FANG,WOLFCAMP A,7728,1590,45
136311,4537,FANG,SPRABERRY LOWER,7723,1595,42
142766.03125,4538,FANG,WOLFCAMP B,7511,1305,32
104779.32,4539,FANG,SPRABERRY LOWER,4418,1415,52
52588.5100000001,4540,FANG,WOLFCAMP B,5048,1174,38
48164.1,4541,FANG,WOLFCAMP B,4743,1260,43
70844.05,4542,FANG,WOLFCAMP B,4562,1328,44
84958.7700000001,4543,FANG,SPRABERRY LOWER,5180,1326,45
105339.72,4544,FANG,SPRABERRY LOWER,5180,1301,45
155949.13,4545,FANG,SPRABERRY LOWER,5257,1430,53
62635.36,4546,FANG,WOLFCAMP B,5169,1232,44
86219.5699999997,4547,FANG,SPRABERRY LOWER,4572,1151,43
92509.6899999997,4548,FANG,SPRABERRY LOWER,4608,1328,48
69085.07,4549,FANG,WOLFCAMP B,5100,1128,31
111203.15,4550,FANG,SPRABERRY LOWER,4704,1293,45
135572.59,4556,FANG,SPRABERRY LOWER,7421,1606,41
83723.1799999999,4557,FANG,WOLFCAMP B,7141,1221,34
207852.43,4558,FANG,SPRABERRY LOWER,7818,1322,46
44095.3,4559,FANG,WOLFCAMP B,7251,914,23
197345.29,4560,FANG,SPRABERRY LOWER,7830,1314,46
79987.19,4561,FANG,WOLFCAMP B,7682,1309,50
108769.36,4562,FANG,SPRABERRY LOWER,7507,1364,47
41358.82,4563,FANG,WOLFCAMP B,7298,1268,44
133048.6,4564,FANG,SPRABERRY LOWER,7564,1357,46
70284.4900000001,4565,FANG,WOLFCAMP B,7639,1504,59
