CumOil12Month,rowID,Operator,Reservoir,LateralLength_FT,ProppantIntensity_LBSPerFT,FluidIntensity_BBLPerFT
164361,5894,PXD,WOLFCAMP A,9979,1956,40
312285.03125,5908,CRWNQST,WOLFCAMP B,10210,1895.5,47
316732.53125,5909,CRWNQST,WOLFCAMP B,10174,2055,54
213795.93,5918,CPE,WOLFCAMP A,10107,2514,69
212584.24,5919,CPE,WOLFCAMP A,10202,2028,54
217318.765625,5936,CRWNQST,WOLFCAMP A,10027,1927,50
135336.234375,5937,CRWNQST,WOLFCAMP A,10068,1980,50
221989.0625,5938,CRWNQST,WOLFCAMP A,10152,1963,50
190254.921875,5939,CRWNQST,WOLFCAMP A,9977,1981,50
156997,5942,ESTE,WOLFCAMP A,12515,2477,43
76853,5943,ESTE,WOLFCAMP B,9970,2463,42
116665,5944,ESTE,WOLFCAMP A,10189,2484,48
252497.890625,5945,ESTE,WOLFCAMP B,10339,2154,48
90243.125,5946,ESTE,DEAN,10290,2201,48
95002.296875,5950,ENDVR,WOLFCAMP A,10321,1605,43
44002.52734375,5951,ENDVR,WOLFCAMP A,10350,1583,45
158526.734375,5952,ENDVR,WOLFCAMP B,10350,1592,46
223683.75,5953,ENDVR,WOLFCAMP A,10350,1463,44
171221.71875,5954,ENDVR,WOLFCAMP B,10345,1592,44
13369.4375,5955,ENDVR,WOLFCAMP B,10310,1610,43
166206.84375,5956,ENDVR,WOLFCAMP A,10306,1607,44
108327.8828125,5958,ENDVR,WOLFCAMP B,9971,1591,47
142879.984375,5959,ENDVR,WOLFCAMP A,9987,1586,45
152578.4375,5960,ENDVR,WOLFCAMP A,10026,1610,47
122490.3203125,5962,ENDVR,WOLFCAMP A,10308,1601,43
130668,5963,ENDVR,WOLFCAMP A,10323,1604,46
184938,5964,ENDVR,WOLFCAMP B,10317,1603,43
179460,5965,ENDVR,WOLFCAMP A,10201,1601,42
150528.5625,5966,ENDVR,WOLFCAMP B,10146,1633,43
150066.4375,5967,ENDVR,WOLFCAMP A,10249,1606,42
174151.203125,5968,ENDVR,WOLFCAMP A,10273,1596,39
152497.46875,5969,ENDVR,WOLFCAMP A,10141,1612,44
112074.515625,5970,ENDVR,WOLFCAMP A,10147,1609,44
139449.84375,5971,ENDVR,WOLFCAMP A,10213,1600,43
196208,5972,ENDVR,WOLFCAMP A,10381,1596,42
167792.921875,6003,PXD,WOLFCAMP B,11107,1057,26
232387.421875,6004,PXD,WOLFCAMP B,11982,2628,62
216160.59375,6005,PXD,WOLFCAMP B,12722,2538,57
237366.171875,6006,PXD,WOLFCAMP B,12722,2555,57
203751.859375,6007,PXD,WOLFCAMP B,9982,2509,57
202872.640625,6008,PXD,WOLFCAMP B,10682,2515,58
134466.96875,6026,PXD,WOLFCAMP B,10893,1670,52
182937.671875,6027,PXD,WOLFCAMP B,12002,1678,54
154833.1875,6028,PXD,WOLFCAMP B,11874,1691,53
242283.4375,6044,PXD,WOLFCAMP B,10322,2761,54
257097.765625,6045,PXD,WOLFCAMP B,10622,2692,58
237947.90625,6046,PXD,WOLFCAMP B,10622,2680,56
233604,6049,PXD,WOLFCAMP B,11403,3011,58
233041,6050,PXD,WOLFCAMP B,11703,3024,57
187260,6051,PXD,WOLFCAMP B,11404,3018,57
147397,6056,PXD,WOLFCAMP B,11526,958,36
134494,6057,PXD,WOLFCAMP B,11525,856,34
143992.140625,6065,XOM,WOLFCAMP B,13804,1694,56
103089.4453125,6066,XOM,WOLFCAMP B,13203,1699,55
193455.40625,6067,XOM,WOLFCAMP A,13954,1371,48
266274.09375,6068,XOM,WOLFCAMP A,13850,1392,48
215265.65625,6069,XOM,WOLFCAMP A,13380,1395,47
244281.609375,6070,XOM,WOLFCAMP A,13353,1414,46
129989.125,6071,XOM,SPRABERRY LOWER,13747,1373,45
185121.5,6072,XOM,SPRABERRY LOWER,13698,1559,49
110635.59375,6073,XOM,SPRABERRY LOWER,13522,1401,46
109248.1953125,6074,XOM,SPRABERRY LOWER,13654,1408,46
164473.359375,6075,XOM,WOLFCAMP B,14089,1721,54
175143.65625,6076,XOM,WOLFCAMP A,14005,1362,33
133374.984375,6077,XOM,SPRABERRY LOWER,13815,1431,44
214473.984375,6090,XOM,WOLFCAMP B,10558,1318,52
136181.015625,6091,XOM,WOLFCAMP B,10556,1413,49
197220.109375,6092,XOM,WOLFCAMP A,10523,1413,51
52227.0625,6093,XOM,WOLFCAMP A,10569,3100,51
108595.125,6094,XOM,SPRABERRY LOWER,10504,1325,52
103569.0546875,6095,XOM,SPRABERRY LOWER,10564,1317,52
7181.53564453125,6096,XOM,SPRABERRY MIDDLE,10530,1611,45
142699.77,6097,SM,WOLFCAMP A,10315,1861,61
