CumOil12Month,rowID,Operator,CompletionDate,Reservoir,LateralLength_FT,ProppantIntensity_LBSPerFT,FluidIntensity_BBLPerFT,HzDistanceToNearestOffsetAtDrill,HzDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetAtDrill,WellDepth,ReservoirThickness,OilInPlace,Porosity,ReservoirPressure,WaterSaturation,StructureDerivative,TotalOrganicCarbon,ClayVolume,CarbonateVolume,Maturity,TotalWellCost_USDMM
190795.1094,1565,PXD,9/11/2017,WOLFCAMP B,7707.0000,1504.0000,58.0000,997.4460,551.3390,500.0000,161.8180,5724.7800,493.9080,21515.7040,0.0700,3327.6239,0.6130,0.0080,2.6821,0.2030,0.2320,0.9390,5.1145
196956.8906,1566,PXD,8/28/2017,WOLFCAMP B,7737.0000,1656.0000,59.0000,104.6250,104.6250,241.6460,241.6460,5966.4260,493.9080,16914.7120,0.0650,3292.4886,0.6790,0.0080,5.2069,0.2140,0.2610,0.9390,5.3592
123397.7969,1567,PXD,12/13/2018,WOLFCAMP B,7712.0000,2521.0000,49.0000,8.8360,8.8360,186.7800,186.7800,5713.4390,488.5030,18733.2180,0.0710,3306.3182,0.6710,0.0100,2.7251,0.2030,0.2280,0.9390,6.1946
90056.4844,1568,PXD,12/13/2018,WOLFCAMP B,7721.0000,1943.0000,41.0000,8.9050,8.9050,500.0000,186.7800,5900.2200,488.5030,18306.1150,0.0640,3669.8396,0.6490,0.0100,2.7271,0.1970,0.2820,0.9390,5.3935
62136.7227,1569,PXD,12/13/2018,WOLFCAMP C,7709.0000,1929.0000,41.0000,2000.0000,2000.0000,500.0000,500.0000,6448.9590,,22780.5080,0.0730,4221.2556,0.6980,,2.3882,0.2230,0.1960,0.9390,5.4768
182999.6719,1570,FANG,1/4/2016,SPRABERRY LOWER SHALE,9224.0000,1315.0000,46.0000,2000.0000,2000.0000,500.0000,500.0000,6269.6470,,27532.7220,0.0630,3062.0131,0.4370,0.0060,2.7718,0.2210,0.1280,0.9080,4.9223
131601.4531,1571,FANG,11/11/2016,SPRABERRY MIDDLE,9252.0000,1602.0000,43.0000,659.8940,659.8940,10.6150,10.6150,5596.7100,,18556.8450,0.0610,1910.9295,0.3160,,2.5562,0.2290,0.1540,0.8950,5.1415
131581.2813,1572,FANG,11/11/2016,WOLFCAMP A,9225.0000,1603.0000,43.0000,119.1950,119.1950,27.5030,316.4200,6614.6810,,25337.6078,0.0640,3896.5890,0.3800,0.0050,2.6369,0.2160,0.1810,0.8940,5.2955
162823.4063,1573,FANG,10/6/2014,WOLFCAMP B,9320.0000,1293.0000,47.0000,2000.0000,264.2820,302.6690,500.0000,6931.1010,110.5670,9246.7050,0.0560,3921.7823,0.5360,0.0030,2.9205,0.1680,0.2010,0.8940,5.0621
258511.7500,1574,FANG,10/18/2014,SPRABERRY LOWER SHALE,9064.0000,912.0000,45.0000,2000.0000,265.5870,353.6550,500.0000,6274.7780,,30732.7240,0.0640,3087.7039,0.4170,0.0060,2.7967,0.2250,0.1340,0.8940,4.3569
109277.6875,1575,FANG,11/13/2016,SPRABERRY MIDDLE,9223.0000,1620.0000,44.0000,658.5030,698.1310,16.5520,10.6150,5607.3250,,19243.3055,0.0640,1919.1488,0.3490,,2.6998,0.2220,0.1570,0.8900,5.1719
98280.6328,1576,FANG,11/11/2016,WOLFCAMP A,9223.0000,1618.0000,44.0000,241.1780,241.1780,376.2970,376.2970,6642.1840,,27824.9250,0.0660,3571.7592,0.3300,0.0040,2.7285,0.2160,0.1850,0.8910,5.3273
134162.7031,1577,FANG,8/22/2015,SPRABERRY LOWER SHALE,9205.0000,1322.0000,45.0000,481.7860,306.1450,193.5240,17.7800,6256.9980,,31540.5490,0.0610,3003.5423,0.3660,0.0060,2.6706,0.2300,0.1360,0.8900,4.9104
274709.1250,1578,FANG,1/17/2015,SPRABERRY LOWER SHALE,9154.0000,1060.0000,47.0000,2000.0000,897.7960,58.9910,500.0000,6315.7270,,28383.7510,0.0630,3315.8301,0.4460,0.0050,2.8867,0.2320,0.1220,0.8650,4.6099
56423.7617,1579,FANG,1/24/2018,WOLFCAMP A,9223.0000,1275.0000,31.0000,,,,,6594.6787,,13543.1420,0.0570,3490.5810,0.6060,0.0060,2.3684,0.2120,0.1700,0.8680,4.7088
85603.2109,1580,FANG,1/19/2018,WOLFCAMP B,9210.0000,1825.0000,45.0000,,,,,6889.4219,103.8990,9828.5980,0.0570,4324.9707,0.5000,0.0050,2.9105,0.1850,0.1720,0.8710,5.6349
112004.1641,1581,FANG,1/17/2015,WOLFCAMP B,9166.0000,1320.0000,46.0000,2000.0000,398.2850,52.6240,500.0000,6959.7710,105.0780,9883.8560,0.0570,4252.8201,0.5020,0.0010,2.8978,0.1850,0.1740,0.8650,5.0212
42495.4102,1582,APA,6/2/2014,DEAN,5027.0000,685.0000,21.0000,2000.0000,2000.0000,500.0000,500.0000,3872.6490,,8071.2060,0.0430,1701.3032,0.6510,,1.3248,0.1900,0.2320,0.8060,2.0471
100032.0000,1583,LPI,7/25/2015,WOLFCAMP A,4500.0000,1994.0000,56.0000,2000.0000,2000.0000,500.0000,500.0000,4843.9800,,17039.1750,0.0540,2858.1477,0.4370,0.0210,2.6696,0.2070,0.2190,0.8450,2.9039
217286.4688,1584,SM,7/7/2017,WOLFCAMP A,9911.0000,1881.0000,62.0000,422.3960,422.3960,63.6760,63.6760,4532.1770,,9638.8930,0.0300,2328.8349,0.4200,0.0210,2.1306,0.1780,0.2420,0.8170,5.5055
188681.6719,1585,SM,7/9/2017,WOLFCAMP A,9972.0000,1868.0000,62.0000,422.1990,422.1990,60.5980,60.5980,4595.8530,,15044.3160,0.0410,2677.8061,0.3520,0.0210,2.3862,0.1730,0.2660,0.8160,5.5111
156218.8594,1586,SM,7/9/2017,WOLFCAMP A,9978.0000,1864.0000,64.0000,422.2610,422.2610,60.5980,60.5980,4535.2540,,10433.3620,0.0340,2338.8472,0.4180,0.0210,2.1801,0.1760,0.2450,0.8150,5.5367
190418.0000,1587,SM,12/16/2017,WOLFCAMP A,10057.0000,1869.0000,55.0000,2000.0000,2000.0000,500.0000,500.0000,4376.5190,,9298.2710,0.0350,2273.4777,0.5790,0.0230,1.6481,0.1850,0.2120,0.8070,5.4314
121173.0000,1588,OVV,6/16/2015,WOLFCAMP A,7107.0000,1597.0000,30.0000,732.0450,497.3090,85.0250,63.1000,5426.5050,,15635.4860,0.0560,2579.9070,0.5520,0.0110,2.6301,0.1980,0.1830,0.9020,3.4852
102567.0000,1589,OVV,6/19/2015,WOLFCAMP A,6954.0000,1738.0000,30.0000,263.8750,263.8750,101.4010,101.4010,5319.5540,,5251.9120,0.0370,2689.1902,0.7010,0.0110,2.1979,0.2080,0.1200,0.9020,3.5262
114553.0000,1590,OVV,6/18/2015,WOLFCAMP A,7107.0000,1435.0000,29.0000,347.5400,347.5400,101.4010,101.4010,5420.9560,,16587.5910,0.0570,2625.9933,0.5360,0.0110,2.6237,0.1980,0.1840,0.9020,3.3412
119186.0000,1591,OVV,1/1/2017,WOLFCAMP A,9111.0000,1510.0000,35.0000,340.4690,340.4690,177.7220,177.7220,5372.9690,,11920.9210,0.0460,3025.8519,0.6050,0.0220,2.3958,0.1810,0.2720,0.8990,4.1848
236208.4688,1592,OVV,1/7/2017,WOLFCAMP A,9225.0000,1514.0000,35.0000,331.9400,331.9400,177.7220,177.7220,5195.2470,,7156.8710,0.0410,2599.3424,0.7040,0.0210,2.1512,0.2000,0.1590,0.8990,4.2084
86626.2266,1593,OVV,1/7/2017,WOLFCAMP A,9091.0000,1484.0000,35.0000,332.0060,332.0060,181.3890,181.3890,5376.6350,,10921.4200,0.0450,3099.2385,0.6310,0.0210,2.3713,0.1780,0.2850,0.8990,4.1476
63681.1523,1594,OVV,1/5/2017,SPRABERRY LOWER SHALE,9018.0000,1437.0000,35.0000,267.5660,267.5660,330.3460,330.3460,4858.2150,,15117.9270,0.0550,2325.5058,0.5990,0.0120,2.3528,0.2280,0.1070,0.8990,4.0119
141218.1719,1595,OVV,1/5/2017,WOLFCAMP A,8820.0000,2141.0000,33.0000,267.7790,267.7790,194.1300,194.1300,5188.5610,,7038.8720,0.0420,2587.0927,0.7230,0.0210,2.1311,0.1990,0.1650,0.9000,4.6669
117391.3672,1596,OVV,1/5/2017,WOLFCAMP A,8819.0000,2136.0000,33.0000,317.9960,317.9960,6.0550,194.1300,5382.6910,,11873.7670,0.0450,3049.2965,0.5970,0.0210,2.3518,0.1790,0.2890,0.9000,4.6841
206609.1563,1597,CRWNQST,11/9/2015,WOLFCAMP A,7147.0000,1470.0000,36.0000,2000.0000,348.6570,264.1740,500.0000,5366.8780,,13528.1470,0.0520,2619.4082,0.4970,0.0060,2.6186,0.2020,0.1630,0.9160,3.7698
44044.6367,1598,CRWNQST,12/14/2017,WOLFCAMP B,7654.0000,1760.0000,44.0000,586.6820,311.1710,17.4590,21.3450,5624.2650,231.9430,5688.2070,0.0510,3457.2532,0.7830,0.0080,2.5821,0.1690,0.2330,0.9160,4.3854
165622.5469,1599,CRWNQST,4/27/2018,WOLFCAMP A,7672.0000,1636.0000,45.0000,330.2550,330.2550,176.7480,176.7480,5461.0900,,12934.3810,0.0490,2974.3348,0.5030,0.0010,2.4414,0.1860,0.2570,0.9150,4.2983
114319.6797,1600,CRWNQST,4/21/2018,WOLFCAMP A,7689.0000,1795.0000,44.0000,294.7190,477.8140,140.1580,184.9350,5462.2580,,11539.5900,0.0460,2977.0054,0.5380,0.0010,2.4355,0.1850,0.2630,0.9160,4.3988
134810.5781,1601,CRWNQST,4/23/2018,DEAN,7702.0000,1799.0000,45.0000,30.7790,162.6070,272.7250,360.5150,5277.3230,,7528.8620,0.0520,2843.1336,0.7640,,2.1038,0.2060,0.1090,0.9160,4.3933
53257.0117,1602,CRWNQST,12/13/2017,WOLFCAMP B,7751.0000,1752.0000,42.0000,30.7110,30.7110,176.7480,176.7480,5637.8380,231.9430,5401.7900,0.0520,3338.8345,0.7950,0.0030,2.5875,0.1700,0.2330,0.9160,4.4186
98679.6719,1603,CRWNQST,12/20/2017,WOLFCAMP B,7687.0000,1771.0000,45.0000,624.9540,587.3030,21.3450,236.0420,5602.9200,236.1250,6851.2670,0.0540,3355.2590,0.7530,0.0080,2.5772,0.1700,0.2330,0.9160,4.4227
199239.0469,1604,SM,3/24/2017,SPRABERRY LOWER SHALE,9692.0000,1958.0000,59.0000,2000.0000,638.8790,245.7060,500.0000,5189.5760,,12083.7490,0.0570,2245.4524,0.7010,0.0090,2.4320,0.2090,0.1680,0.9180,5.5153
292150.7813,1605,SM,3/24/2017,WOLFCAMP A,9698.0000,1997.0000,62.0000,617.0110,313.2910,143.5300,59.0420,5631.4860,,10100.3450,0.0460,3094.8044,0.5590,0.0050,2.3322,0.1820,0.3090,0.9180,5.6940
252570.8906,1606,SM,3/24/2017,WOLFCAMP B,9693.0000,1994.0000,64.0000,9.5140,329.1560,120.5130,228.0180,5859.5040,277.2030,5800.8830,0.0500,3517.5542,0.7330,0.0100,2.7033,0.1620,0.2630,0.9180,5.7338
219993.6094,1607,SM,1/10/2018,WOLFCAMP A,10349.0000,1864.0000,56.0000,176.9060,176.9060,300.6790,300.6790,5482.2280,,11707.6820,0.0480,2875.7571,0.5210,0.0140,2.6870,0.1930,0.2170,0.9170,5.7239
66823.5547,1608,SM,1/11/2018,WOLFCAMP A,10361.0000,1862.0000,56.0000,224.6020,224.6020,207.5490,207.5490,5569.4360,,11735.5970,0.0470,3152.3215,0.4950,0.0140,2.4857,0.1890,0.2770,0.9170,5.7677
202423.7656,1609,SM,1/11/2018,WOLFCAMP A,10403.0000,1869.0000,60.0000,1391.8620,214.4590,221.8720,23.9320,5451.3400,,14592.0240,0.0560,2636.5379,0.4750,0.0140,2.7999,0.2080,0.1630,0.9170,5.8004
171179.0938,1610,SM,1/13/2018,WOLFCAMP B,10374.0000,1860.0000,57.0000,176.5600,176.5600,213.4710,213.4710,5782.9070,257.4410,4797.9320,0.0550,3231.3259,0.8000,0.0130,2.7171,0.1670,0.2420,0.9170,5.7743
298372.0000,1611,SM,1/12/2018,WOLFCAMP B,10376.0000,1859.0000,56.0000,1395.2500,701.4480,313.6800,301.7140,5776.9860,257.4410,4141.9490,0.0540,3233.7021,0.8170,0.0130,2.7077,0.1660,0.2440,0.9170,5.7631
56892.5078,1612,PXD,10/10/2017,WOLFCAMP A,10259.0000,,,12.0260,12.0260,15.3990,152.4460,5199.8190,,12854.8820,0.0410,2729.1006,0.5300,0.0230,2.3008,0.1690,0.3160,0.8880,6.5800
197780.5000,1613,PXD,10/10/2017,WOLFCAMP A,10256.0000,,,12.0870,12.0870,152.4460,152.4460,5352.2650,,15015.5420,0.0560,3572.9715,0.6150,0.0230,2.4824,0.1980,0.2620,0.8880,6.6062
122381.0000,1614,PXD,10/12/2018,WOLFCAMP A,10181.0000,1552.0000,40.0000,650.3470,650.3470,262.6210,262.6210,5166.2140,,9936.6610,0.0570,2692.4396,0.7080,0.0200,2.4019,0.2020,0.1830,0.8860,6.0248
107909.6800,1615,CPE,7/3/2015,SPRABERRY LOWER SHALE,7843.0000,1506.0000,39.0000,2000.0000,2000.0000,500.0000,500.0000,4948.6000,,22612.6290,0.0560,2050.2754,0.4560,0.0130,2.3461,0.2170,0.1550,0.8800,3.5679
95699.0000,1616,OXY,1/30/2016,WOLFCAMP A,6452.0000,1347.0000,43.0000,2000.0000,1327.3860,82.2760,500.0000,5055.4660,,21009.1870,0.0630,3056.7565,0.4620,0.0200,2.5001,0.1880,0.2690,0.7870,4.1202
51092.3867,1617,XOM,7/19/2017,WOLFCAMP B,10386.0000,1709.0000,61.0000,58.6710,58.6710,160.1350,160.1350,6989.0690,401.7470,13018.2957,0.0580,4427.9524,0.6300,0.0070,2.5376,0.1590,0.3010,0.9400,6.2831
240416.6406,1618,XOM,7/24/2017,WOLFCAMP B,10262.0000,1711.0000,61.0000,70.1750,70.1750,158.5440,158.5440,6828.9350,403.0830,11666.2250,0.0740,4309.7160,0.7210,0.0060,3.0113,0.1660,0.2450,0.9380,6.1993
62112.1289,1619,XOM,7/29/2017,WOLFCAMP B,6843.0000,1692.0000,53.0000,26.1150,26.1150,157.5460,157.5460,6987.4790,401.7470,13805.4060,0.0610,4315.6532,0.6270,0.0050,2.5229,0.1610,0.2980,0.9380,4.5093
253312.8750,1620,XOM,8/18/2017,WOLFCAMP B,10309.0000,1705.0000,54.0000,51.6100,51.6100,313.6040,313.6040,6829.9330,403.6270,11297.3440,0.0740,4556.3864,0.7340,0.0060,3.0086,0.1690,0.2420,0.9360,6.1058
92687.9063,1621,XOM,7/19/2017,WOLFCAMP A,10330.0000,1701.0000,59.0000,58.3970,58.3970,122.6630,341.7440,6647.3250,,16183.6900,0.0410,4309.3487,0.5040,0.0080,2.0187,0.1520,0.4270,0.9390,6.1689
167283.6563,1622,XOM,7/26/2017,WOLFCAMP A,10315.0000,1710.0000,59.0000,71.7650,71.7650,119.7050,122.6630,6524.6620,,25767.1390,0.0510,3584.7809,0.3460,0.0090,2.3666,0.1620,0.3590,0.9380,6.1522
111543.3828,1623,XOM,7/31/2017,WOLFCAMP A,10309.0000,1709.0000,54.0000,26.0870,26.0870,184.5680,184.5680,6644.3670,,16900.5750,0.0440,4345.5601,0.5440,0.0090,2.0257,0.1520,0.4270,0.9370,6.0803
116646.2500,1624,XOM,8/20/2017,WOLFCAMP A,10354.0000,1745.0000,56.0000,51.7750,51.7750,128.0380,128.0380,6516.3290,,23971.8540,0.0500,3730.1411,0.3880,0.0090,2.3235,0.1600,0.3650,0.9360,6.1569
229306.2500,1625,HENRY,9/7/2017,SPRABERRY LOWER SHALE,10249.0000,1823.0000,52.0000,1265.3580,634.2690,81.2240,2.2180,6224.5080,,23951.1340,0.0630,3066.5776,0.4490,0.0150,2.3056,0.2540,0.1190,0.7830,7.3163
153720.5156,1626,HENRY,9/8/2017,SPRABERRY LOWER SHALE,10474.0000,1849.0000,52.0000,628.8790,575.5400,158.7070,173.2460,6051.2620,,28438.9750,0.0630,2808.2957,0.3440,0.0110,2.0820,0.2590,0.1260,0.7810,7.4660
148311.2188,1627,HENRY,6/5/2018,SPRABERRY LOWER SHALE,10830.0000,1838.0000,53.0000,522.0830,823.5550,72.1880,144.1670,6195.4290,,30160.9270,0.0670,2706.2409,0.3470,0.0110,2.5860,0.2480,0.1230,0.7820,7.6850
155592.8281,1628,HENRY,6/28/2018,SPRABERRY LOWER SHALE,10463.0000,1825.0000,52.0000,545.1760,545.1760,0.2090,0.2090,6195.6390,,27693.5950,0.0630,2926.8655,0.3610,0.0110,2.5210,0.2420,0.1350,0.7790,7.4522
149847.1875,1629,HENRY,5/16/2018,SPRABERRY LOWER SHALE,10183.0000,1819.0000,50.0000,558.5130,558.5130,166.5140,166.5140,6199.9000,,26026.7070,0.0640,2922.9195,0.4000,0.0110,2.4291,0.2350,0.1460,0.7770,7.2444
147925.9375,1630,HENRY,5/18/2018,SPRABERRY LOWER SHALE,10000.0000,1848.0000,51.0000,574.5520,574.5520,8.0940,8.0940,6028.4460,,24206.0380,0.0590,2737.7097,0.3910,0.0110,2.1450,0.2360,0.1390,0.7760,7.1642
209287.0625,1631,HENRY,2/10/2017,SPRABERRY LOWER SHALE,8986.0000,1834.0000,46.0000,,,,,5944.0576,,17038.0550,0.0570,3122.4604,0.5440,0.0120,2.1355,0.2290,0.1550,0.7720,6.5379
91058.0156,1632,HENRY,6/29/2018,SPRABERRY LOWER SHALE,10288.0000,1838.0000,50.0000,545.3090,545.3090,162.2530,162.2530,6033.3860,,25676.6430,0.0610,2722.1567,0.3740,0.0110,2.1236,0.2420,0.1320,0.7780,7.2911
91529.6406,1633,HENRY,2/11/2018,SPRABERRY LOWER SHALE,7702.0000,1811.0000,54.0000,1220.2690,604.5660,84.8970,1.5480,6201.3230,,19442.1230,0.0580,3031.8263,0.4780,0.0260,2.2343,0.2240,0.1580,0.7720,5.9037
88414.2891,1634,HENRY,2/17/2019,SPRABERRY LOWER SHALE,7638.0000,1802.0000,52.0000,332.5800,332.5800,0.5050,0.5050,6209.7640,,15373.5090,0.0570,3266.2926,0.5400,0.0260,2.1872,0.2210,0.1610,0.7730,5.8593
48436.9727,1635,HENRY,2/3/2018,SPRABERRY LOWER SHALE,7704.0000,1832.0000,52.0000,541.1500,541.1500,166.8930,166.8930,6034.4310,,23524.4150,0.0570,2794.7484,0.3780,0.0240,2.2366,0.2340,0.1470,0.7760,5.8812
109516.7266,1636,LGCY,7/16/2018,WOLFCAMP A,9538.0000,,,12.4350,326.7340,212.6470,323.2820,4743.7600,,24881.5820,0.0560,2792.1470,0.2640,0.0150,2.7978,0.2070,0.1940,0.8580,5.2835
98239.2734,1637,LGCY,7/17/2018,SPRABERRY LOWER SHALE,9463.0000,,,646.6370,329.7220,318.6540,314.0250,4420.4780,,13587.1660,0.0460,2257.7841,0.5480,0.0110,2.5286,0.1540,0.1640,0.8580,5.2465
118485.6484,1638,LGCY,7/7/2018,WOLFCAMP A,9383.0000,,,646.7990,646.7990,9.2560,9.7460,4734.5040,,21845.8590,0.0500,2633.4981,0.2700,0.0150,2.6867,0.1940,0.2270,0.8570,5.2279
125666.9922,1639,LGCY,7/6/2018,WOLFCAMP A,9546.0000,,,656.7360,656.7360,9.7460,9.7460,4744.2500,,21285.1090,0.0520,2586.6811,0.3200,0.0150,2.7000,0.1890,0.2380,0.8550,5.2903
212575.6563,1640,INDEPENDENCE,2/17/2018,SPRABERRY LOWER SHALE,9761.0000,,,304.9100,300.4670,153.4210,147.5630,6443.0510,,22403.9520,0.0470,2992.7827,0.3670,0.0050,2.1172,0.1950,0.2100,0.9390,7.1374
214154.4375,1641,INDEPENDENCE,2/17/2018,SPRABERRY LOWER SHALE,10024.0000,,,622.6540,66.8030,373.6440,5.8590,6295.4880,,13173.8410,0.0460,3552.1720,0.4750,0.0050,2.1815,0.1990,0.1900,0.9370,7.2516
308734.0000,1642,COP,5/18/2018,SPRABERRY LOWER SHALE,8790.0000,2054.0000,53.0000,2000.0000,887.4820,146.5700,500.0000,6152.8120,,23115.4970,0.0540,3138.7592,0.4120,0.0050,2.6680,0.2380,0.1420,0.9330,5.4451
135538.0000,1643,COP,5/21/2018,WOLFCAMP B,9002.0000,1974.0000,59.0000,2000.0000,672.4540,11.6560,500.0000,6741.8330,199.5730,8314.9570,0.0380,3983.3747,0.5090,0.0030,2.6292,0.1590,0.2990,0.9330,5.6484
185698.0000,1644,PXD,9/19/2018,WOLFCAMP C,9822.0000,2939.0000,46.0000,878.3840,878.3840,6.0890,6.0890,6438.5420,,17313.4960,0.0710,4263.7472,0.6020,,2.3193,0.2100,0.2430,0.8890,8.3765
186448.9844,1645,PXD,9/18/2018,WOLFCAMP C,9822.0000,2930.0000,45.0000,878.1550,878.1550,4.3950,4.3950,6432.4530,,17874.0160,0.0710,4236.0040,0.5840,,2.3587,0.2100,0.2400,0.8890,8.3254
135172.0000,1646,PXD,9/22/2018,WOLFCAMP C,9822.0000,2925.0000,45.0000,884.6260,884.6260,4.3950,4.3950,6428.0580,,17694.3090,0.0720,4250.2625,0.6020,,2.3349,0.2110,0.2390,0.8890,8.3246
131441.0000,1647,PXD,9/16/2018,WOLFCAMP B,9942.0000,2295.0000,44.0000,935.3830,935.3830,12.1040,12.1040,6407.0610,483.5920,18793.0810,0.0650,4377.1387,0.5470,0.0040,2.3319,0.1940,0.2680,0.8890,7.3967
108932.0000,1648,PXD,9/15/2018,WOLFCAMP B,9822.0000,2308.0000,44.0000,724.8910,724.8910,12.1040,12.1040,6394.9570,483.5920,18150.9910,0.0610,4341.6859,0.5330,0.0020,2.3967,0.1910,0.2740,0.8900,7.3385
125898.0000,1649,PXD,9/17/2018,WOLFCAMP B,9762.0000,2285.0000,43.0000,725.6810,934.6400,19.7030,25.8830,6369.0740,486.2110,13560.3270,0.0610,4533.0319,0.6700,0.0020,2.5909,0.1850,0.2750,0.8900,7.2532
80576.0000,1650,DBLPOINT,8/23/2015,WOLFCAMP B,4420.0000,1731.0000,42.0000,2000.0000,2000.0000,500.0000,500.0000,6382.3010,479.6060,19472.5390,0.0570,4229.2769,0.4840,0.0040,3.1277,0.1860,0.2720,0.8990,2.8996
42571.0000,1651,TRP,10/19/2013,WOLFCAMP B,5270.0000,1211.0000,33.0000,2000.0000,1007.4660,66.8430,500.0000,6099.6390,470.7850,27288.2920,0.0550,3613.2465,0.3810,0.0330,2.8073,0.1920,0.2850,0.9100,3.8205
31472.4629,1652,TRP,2/10/2015,WOLFCAMP B,5160.0000,1651.0000,44.0000,1112.8290,1112.8290,51.8300,51.8300,6166.4810,470.7850,16927.5240,0.0460,3455.0194,0.5460,0.0330,2.3213,0.1620,0.3560,0.9110,4.2383
130039.0000,1653,FASKEN,8/21/2017,WOLFCAMP B,7125.0000,1022.0000,40.0000,,,,,6146.7120,211.6820,10268.2390,0.0630,3832.4351,0.7050,0.0140,3.0913,0.1820,0.2150,0.8860,3.8873
33228.0000,1654,SABLE,8/6/2016,WOLFCAMP C,8914.0000,2078.0000,41.0000,672.0070,672.0070,33.8370,33.8370,6007.6160,,22727.1470,0.0680,4260.0880,0.4980,,2.4187,0.2670,0.1100,0.9340,6.5751
38573.9961,1655,SABLE,8/5/2016,WOLFCAMP C,8890.0000,2086.0000,40.0000,672.6350,672.6350,33.8370,33.8370,6041.4530,,19093.8090,0.0650,4193.0968,0.5370,,2.3342,0.2600,0.1300,0.9340,6.5294
63539.0000,1656,OVV,7/21/2015,WOLFCAMP A,7635.0000,1933.0000,41.0000,1108.0360,891.7070,66.8990,110.8270,5281.0910,,19126.8630,0.0600,3247.4973,0.4640,0.0120,2.5017,0.1920,0.2580,0.7930,4.0917
53805.0000,1657,OVV,7/20/2015,WOLFCAMP A,7112.0000,2158.0000,43.0000,675.7710,675.7710,22.9700,22.9700,5258.1210,,24297.6730,0.0600,3332.3170,0.3980,0.0120,2.8211,0.2080,0.1980,0.7950,4.0847
55214.0000,1658,OVV,7/24/2015,WOLFCAMP A,7550.0000,1972.0000,38.0000,,,,,5088.9790,,15212.6780,0.0550,3224.6291,0.5470,0.0130,2.3866,0.1920,0.2700,0.7950,4.0623
65611.0000,1659,OVV,7/14/2015,WOLFCAMP A,6977.0000,2178.0000,42.0000,1409.5510,1409.5510,57.4540,57.4540,5315.5760,,18960.4090,0.0600,3321.5308,0.4640,0.0130,2.5855,0.1940,0.2530,0.7950,4.0326
176879.0000,1660,LPI,6/17/2016,WOLFCAMP A,10575.0000,1832.0000,58.0000,1455.9850,928.7180,14.4100,12.3450,5122.3210,,15848.0910,0.0560,3452.6984,0.5290,0.0100,2.5714,0.2190,0.2440,0.8770,5.4713
164281.0000,1661,LPI,6/24/2016,WOLFCAMP A,10603.0000,1838.0000,58.0000,994.9710,394.1400,257.0050,16.4750,5105.8460,,17309.2480,0.0570,3441.2514,0.4830,0.0100,2.6852,0.2180,0.2330,0.8760,5.4819
94651.0000,1662,QEP,3/14/2017,SPRABERRY MIDDLE,7437.0000,1377.0000,30.0000,2000.0000,619.9630,173.9000,500.0000,5232.3430,,17482.8700,0.0590,1808.5152,0.2830,,2.4675,0.2440,0.1480,0.8470,3.4372
152673.0000,1663,QEP,2/12/2017,WOLFCAMP B,7485.0000,285.0000,37.0000,2000.0000,487.3870,163.4370,500.0000,6615.2770,265.1160,11991.5620,0.0600,4006.4016,0.5790,0.0050,3.2466,0.2010,0.1530,0.8470,2.8098
187036.0156,1664,QEP,3/10/2017,WOLFCAMP A,7308.0000,160.0000,38.0000,2000.0000,469.4210,274.6710,500.0000,6456.1820,,12620.9420,0.0560,3458.7238,0.5910,0.0140,2.6252,0.2130,0.1330,0.8480,2.6594
102486.0078,1665,QEP,9/12/2019,WOLFCAMP B,7280.0000,1534.0000,,634.6750,387.0430,272.4730,190.7550,6726.4840,248.0810,8056.8960,0.0630,4327.7716,0.7050,0.0050,2.7918,0.1920,0.1850,0.8470,3.6863
67658.0000,1666,QEP,9/17/2019,SPRABERRY LOWER,7287.0000,1532.0000,,1201.4310,801.4250,266.1630,267.5840,5406.2430,,7906.9930,0.0490,2225.4869,0.7210,,2.2460,0.1940,0.1020,0.8470,3.5105
70144.0000,1667,QEP,8/31/2019,SPRABERRY LOWER SHALE,7302.0000,1528.0000,,162.5950,162.5950,94.1000,94.1000,6016.2720,,29450.6470,0.0570,3144.1120,0.4100,0.0050,2.6595,0.2200,0.1470,0.8470,3.5835
156141.0156,1668,QEP,9/12/2019,WOLFCAMP A,7244.0000,1847.0000,,634.3810,406.2590,219.0410,83.8900,6451.8400,,11316.3630,0.0590,3537.2109,0.6350,0.0140,2.6580,0.2130,0.1280,0.8470,3.9514
88656.0000,1669,QEP,9/23/2019,SPRABERRY LOWER,7244.0000,1546.0000,,162.7860,162.7860,246.4270,246.4270,5670.9850,,2905.6080,0.0770,2148.3946,0.9700,,2.3836,0.1390,0.1060,0.8470,3.5362
77676.0000,1670,QEP,9/18/2019,SPRABERRY LOWER SHALE,7194.0000,1559.0000,,430.0830,430.0830,246.4270,246.4270,5917.4110,,22378.1430,0.0520,2768.3495,0.4920,0.0050,2.2168,0.2070,0.1830,0.8470,3.5652
128828.0000,1671,LARIO,8/25/2017,WOLFCAMP B,9659.0000,1487.0000,48.0000,2000.0000,529.1400,87.2990,500.0000,5959.3140,287.2230,8819.3900,0.0590,3627.1491,0.7190,0.0170,2.8940,0.1750,0.2260,0.8350,5.2559
133349.5938,1672,SABLE,10/28/2013,WOLFCAMP B,7717.0000,1687.0000,40.0000,2000.0000,2000.0000,500.0000,500.0000,5997.4520,501.2790,17915.7380,0.0630,3627.7793,0.6100,0.0160,23.7793,0.1850,0.2910,0.8940,5.4658
