CumOil12Month,rowID,Operator,CompletionDate,DaysSinceStruck,Reservoir,LateralLength_FT,ProppantIntensity_LBSPerFT,FluidIntensity_BBLPerFT,HzDistanceToNearestOffsetAtDrill,HzDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetAtDrill,WellDepth,PSI_PerSqf_Thick,ReservoirThickness,OilInPlace,Porosity,ReservoirPressure,WaterSaturation,StructureDerivative,TotalOrganicCarbon,ClayVolume,CarbonateVolume,Maturity,TotalWellCost_USDMM
174040,109,PXD,2017-11-06,1714,WOLFCAMP B,8231,2158,43,853.702,853.702,0.025,0.025,7052.562,7.9402411087403e-02,329.819,9549.731,0.049,4153.765553,0.622,0.008,3.201281671,0.169,0.266,0.975,6.24381828308105
99303.0078125,110,ELEMENT,2017-08-20,1792,WOLFCAMP A,7032,1964,51,2000,673.557,94.777,500,6165.061,2.57284689384291,8250,13412.432,0.072,3206.564689,0.653,0.009,3.248321104,0.232,0.084,0.708,5.65148210525513
136260.609375,111,SUMMIT,2016-05-06,2263,WOLFCAMP B,9302,1694,45,2000,955.716,41.839,500,6766.128,5.25080041007621e-02,193.524,7004.693,0.039,3685.609524,0.595,0.017,2.023825714,0.128,0.402,0.927,5.18792343139648
144915.265625,112,SUMMIT,2016-06-09,2229,SPRABERRY LOWER,9482,1820,39,2000,595.216,68.822,500,6000.456,2.45140473048146,7250,25131.115,0.055,2957.48797,0.308,0.011,2.497748445,0.21,0.203,0.928,5.20041179656982
279760.0625,113,SUMMIT,2018-06-15,1493,WOLFCAMP B,10052,1932,51,642.69,457.007,13.194,16.235,6700.466,4.62328502429332e-02,177.378,6532.537,0.037,3836.622641,0.492,0.012,2.151265326,0.13,0.387,0.936,5.90084171295166
230401.03125,114,SUMMIT,2018-06-13,1495,WOLFCAMP B,10052,1896,49,2000,627.894,36.119,500,6701.693,4.14727939848947e-02,165.441,6521.583,0.038,3989.145271,0.49,0.008,2.09136708,0.13,0.383,0.938,5.716468334198
89060.28125,115,SUMMIT,2018-10-02,1384,WOLFCAMP B,10052,1860.5,46,92.837,92.837,5.053,5.053,6717.164,4.77608087206488e-02,175.265,6184.596,0.034,3669.640542,0.542,0.016,2.284376159,0.129,0.397,0.934,5.76636838912964
56308.90234375,116,SUMMIT,2018-07-19,1459,SPRABERRY LOWER,10052,1837,45,884.529,884.529,10.68,10.68,5991.427,2.37365987963718,7250,23974.472,0.054,3054.355033,0.326,0.011,2.708659806,0.214,0.176,0.936,5.64239883422852
52212.1875,117,SUMMIT,2018-09-12,1404,SPRABERRY LOWER,10052,1837,45,845.169,845.169,7.553,7.553,6002.108,2.31582442849436,7250,23077.011,0.053,3130.634564,0.356,0.011,2.677452804,0.213,0.178,0.935,5.64253997802734
59503.48828125,118,SUMMIT,2018-11-20,1335,SPRABERRY LOWER,10052,1837,45,844.845,844.845,7.553,7.553,5994.554,2.39489827630427,7250,25302.253,0.055,3027.268453,0.307,0.012,2.654140869,0.214,0.182,0.934,5.63479566574097
70067,119,SUMMIT,2016-08-13,2164,SPRABERRY LOWER,7322,1808,34,868.810118398637,708.245711243612,166.470877342419,195.972350936968,5708.685546875,2.38813436683923,7250,25057.537,0.055,3035.842581,0.313,0.011,2.72018082,0.215,0.169,0.938,4.22716951370239
104101.0078125,120,SUMMIT,2016-01-16,2374,WOLFCAMP B,7142,1734,45,2000,433.094,20.624,500,6716.701,4.44273097782079e-02,165.441,6073.607,0.034,3723.858159,0.549,0.008,1.955539335,0.126,0.401,0.937,4.3278431892395
174115.984375,121,SUMMIT,2018-12-08,1317,WOLFCAMP B,9302,1860.5,46,92.464,92.464,1.492,1.492,6712.111,4.18352352348958e-02,164.958,7040.382,0.036,3943.039858,0.467,0.011,2.163025978,0.127,0.397,0.936,5.47487592697144
168524.578125,122,ENDVR,2018-06-12,1496,SPRABERRY MIDDLE,7184,1607,39,2000,2000,500,500,5547.544,3.64719094636483,6850,25148.229,0.063,1878.157766,0.225,0.011009,2.741338001,0.215,0.163,0.944,4.33725833892822
212107.421875,123,ENDVR,2018-06-12,1496,WOLFCAMP A,7078,1596,40,747.68,747.68,271.104,271.104,6678.929,2.34187400723064,8250,26082.706,0.064,3522.819748,0.378,0.006,2.635737785,0.206,0.209,0.943,4.45947933197021
110470.0078125,124,LPI,2018-01-23,1636,WOLFCAMP A,10362,1821,33,512.225,512.225,26.99,26.99,4656.397,2.92957952689263,8250,18952.147,0.05,2816.103787,0.324,0.02,2.383242019,0.192,0.295,0.816,4.92124462127686
104725.9921875,125,LPI,2018-01-13,1646,WOLFCAMP A,10523,1776,33,511.771,511.771,9.195,9.195,4629.407,2.82977684429884,8250,19482,0.05,2915.424238,0.307,0.019,2.507727023,0.196,0.269,0.814,4.9299488067627
79243.09375,126,LPI,2017-02-28,1965,WOLFCAMP D,10743,1861,65,2000,2000,500,500,6404.298,2.8163405624256,11500,11804.391,0.061,4083.312989,0.718,0.013,1.736336679,0.3,0.17,0.812,5.86822986602783
113442.5703125,127,LPI,2018-01-18,1641,WOLFCAMP A,10523,1769,31,586.847,586.847,9.195,9.195,4620.212,2.76543787719598,8250,20498.752,0.053,2983.252695,0.313,0.019,2.460142551,0.194,0.281,0.812,4.88616609573364
85966,128,LPI,2018-01-14,1645,WOLFCAMP A,10040,1834,33,586.993,361.619,21.371,12.727,4607.484,2.94186079880083,8250,19625.605,0.051,2804.347508,0.319,0.019,2.380165677,0.195,0.284,0.811,4.79313182830811
150922,129,LPI,2018-01-24,1635,WOLFCAMP A,7688,1803,59,802.751,802.751,29.905,29.905,4659.239,2.75056313012447,8250,19970.113,0.052,2999.385802,0.317,0.021,2.540618936,0.202,0.242,0.819,4.15841436386108
113174,130,LPI,2018-01-24,1635,WOLFCAMP A,7503,1799,57,709.025,709.025,27.063,27.063,4629.334,2.86253137840538,8250,21427.981,0.055,2882.064477,0.31,0.021,2.583293442,0.208,0.238,0.817,4.05611896514893
150153,131,LPI,2017-09-10,1771,WOLFCAMP A,12638,2179,56,1209.402,1209.402,34.009,34.009,4584.243,2.70080832963912,8250,17189.016,0.045,3054.641053,0.329,0.016,2.273574108,0.183,0.317,0.8,6.73657941818237
113109,132,LPI,2017-05-02,1902,WOLFCAMP B,13200,1770,58,546.97,606.974,385.865,372.984,4909.534,0.14421942745111,439.71,5510.745,0.049,3048.895754,0.827,0.011,1.993627781,0.196,0.358,0.794,6.45778942108154
154311,133,LPI,2017-03-22,1943,WOLFCAMP A,13450,1828,57,1344.3,1079.967,235.189,48.697,4510.789,2.76243372617205,8250,19825.526,0.046,2986.496987,0.266,0.015,2.203471484,0.198,0.279,0.791,6.59375476837158
171153.25,134,LPI,2018-08-22,1425,WOLFCAMP B,10258,1797,57,349.769,349.769,214.17,214.17,4810.977,0.151242681574885,448.659,11622.562,0.052,2966.484033,0.647,0.018,2.453879371,0.199,0.223,0.798,5.22534894943237
146266.9375,135,LPI,2018-09-05,1411,WOLFCAMP A,8343,1834,57,317.265,317.265,207.063,207.063,4596.807,2.75619760246609,8250,20115.065,0.051,2993.254182,0.329,0.021,2.438677342,0.2,0.267,0.797,4.44236373901367
35111,136,LPI,2018-09-23,1393,WOLFCAMP B,9447,1854,55,317.521,317.521,207.063,207.063,4803.871,0.147831407854993,448.659,12253.562,0.052,3034.936936,0.629,0.019,2.428445646,0.2,0.227,0.797,4.92806053161621
51081.5390625,137,LPI,2018-09-25,1391,WOLFCAMP B,10226,1811,55,1319.915,457.387,102.807,207.151,4759.337,0.147143875615455,448.659,12128.896,0.053,3049.11773,0.643,0.019,2.467806585,0.188,0.233,0.794,5.20307111740112
62290.4609375,138,LPI,2018-09-07,1409,WOLFCAMP A,6578,1860,57,330.246,330.246,191.793,191.793,4567.544,2.81124618994956,8250,19734.257,0.05,2934.641594,0.339,0.021,2.463671845,0.198,0.271,0.795,3.70358943939209
64088,139,LPI,2018-09-09,1407,WOLFCAMP B,10148,1795,55,769.811,655.828,185.652,193.331,4745.516,0.162010728742845,457.212,12130.006,0.054,2822.109397,0.639,0.019,2.505287119,0.187,0.232,0.793,5.1444263458252
120340,140,LPI,2017-07-16,1827,WOLFCAMP A,10030,2415,71,1349.215,750.937,165.519,84.494,4552.185,2.8767133236872,8250,20403.217,0.05,2867.856151,0.315,0.02,2.321143292,0.194,0.296,0.79,6.00365400314331
76534,141,LPI,2018-09-10,1406,WOLFCAMP B,9322,1838,57,671.898,671.898,179.954,179.954,4689.892,0.169816224360676,457.212,10579.762,0.047,2692.392919,0.622,0.018,2.301903373,0.169,0.295,0.788,4.86215162277222
113496,142,LPI,2018-09-28,1388,WOLFCAMP B,10030,1819,57,659.578,659.578,17.463,204.738,4672.429,0.178043477965335,465.061,9769.424,0.046,2612.064229,0.639,0.018,2.279055274,0.172,0.294,0.784,5.13363218307495
62668.41015625,143,DISCOVERY,2016-02-02,2357,WOLFCAMP B,8502,1129,33,361.6,361.6,204.186,204.186,4643.341,0.230365384421924,433.551,9965.951,0.053,1882.014527,0.675,0.011,2.081827806,0.215,0.179,0.783,3.95111870765686
87499.0390625,144,LPI,2015-12-25,2396,WOLFCAMP A,8395,1396,40,807.089,807.089,57.166,220.009,4648.184,2.83962983180286,8250,17171.099,0.048,2905.308258,0.356,0.017,2.242475024,0.188,0.309,0.808,3.8310010433197
7312.80126953125,145,LPI,2015-06-06,2598,WOLFCAMP C,7727,1113,28,621.168,621.168,24.752,24.752,5767.426,2.70214571832793,9450,5656.191,0.051,3497.220722,0.846,0.013,1.727672417,0.276,0.115,0.806,3.34209275245667
90317,146,LPI,2015-12-25,2396,WOLFCAMP A,8395,1396,39,880.414,976.879,31.971,43.617,4604.567,2.82342392598949,8250,18911.734,0.048,2921.984164,0.305,0.017,2.25192588,0.198,0.273,0.805,3.81620860099792
68233,147,LPI,2014-08-01,2907,WOLFCAMP A,7101,812,33,2000,946.844,36.727,500,4536.55,2.94074181531882,8250,19348.724,0.047,2805.414592,0.295,0.015,2.141111921,0.201,0.266,0.798,2.829918384552
89713,148,LPI,2013-10-01,3211,WOLFCAMP A,7465,1147,39,2000,2000,500,500,4524.958,2.81899414114882,8250,20525.705,0.051,2926.575788,0.321,0.018,2.552359577,0.204,0.243,0.8,3.26394987106323
83353,149,LPI,2012-12-31,3485,WOLFCAMP A,7743,1783.5,29,2000,2000,500,500,4433.954,3.01892842765139,8250,19782.911,0.049,2732.757731,0.306,0.016,2.534513598,0.206,0.248,0.792,3.09129738807678
23938.884765625,150,LPI,2012-07-13,3656,WOLFCAMP A,6661,1783.5,16,2000,730.322,50.366,500,4577.469,4.54050864568736,8250,9994.553,0.058,1816.977049,0.732,0.018,2.008111667,0.223,0.152,0.809,2.32454514503479
126357.48,151,CPE,2018-06-12,1496,WOLFCAMP A,7480,2202,63,651.021,672.912,1.184,1.424,5055.667,2.98255440373731,8250,13204.155,0.038,2766.085336,0.415,0.02,2.233058096,0.178,0.28,0.891,3.75656270980835
130412.59,152,CPE,2018-06-12,1496,WOLFCAMP A,7480,1807,56,694.752,1089.72,0.767,0.944,5056.611,3.09646033327795,8250,14287.163,0.041,2664.332532,0.416,0.02,2.260696996,0.18,0.275,0.89,3.75480079650879
85232.2799999999,153,CPE,2017-08-12,1800,WOLFCAMP A,7728,1924,49,746.143,693.67,14.652,21.806,5064.59,2.75694654403561,8250,12513.608,0.037,2992.441046,0.465,0.02,2.251151375,0.177,0.277,0.893,3.95789456367493
109624.35,154,CPE,2017-08-12,1800,WOLFCAMP A,7762,2016,50,641.389,646.447,4.461,7.498,5057.092,2.75291202207822,8250,12880.267,0.037,2996.826609,0.43,0.02,2.247134787,0.177,0.277,0.892,4.06759834289551
77023,155,OXY,2015-08-16,2527,WOLFCAMP A,6774,1741,43,2000,2000,500,500,4826.132,2.79151268186445,8250,17171.775,0.049,2955.386896,0.481,0.017,2.269688165,0.183,0.279,0.776,4.61605739593506
155150.484375,156,TRACKER,2018-06-14,1494,WOLFCAMP B,10279,2608,60,1103.784,1103.784,256.026,256.026,4324.672,0.216631770385216,562.2,11498.079,0.066,2595.187211,0.802,0.01,2.344883696,0.199,0.291,0.793,8.30932521820068
115165.7734375,157,TRACKER,2019-07-17,1096,WOLFCAMP A,10347,2733,56,895.613,895.613,128.873,128.873,4048.966,3.02778473860392,8250,18526.844,0.082,2724.764378,0.619,0.009,3.727818964,0.241,0.123,0.799,8.42706203460693
91072.2265625,158,TRACKER,2019-07-17,1096,WOLFCAMP B,10413,2607,61,423.527,423.527,128.873,128.873,4177.839,0.267216176728501,557.742,5212.879,0.051,2087.23142,0.898,0.01,2.200712068,0.186,0.316,0.798,8.40123176574707
115391.5234375,159,TRACKER,2017-10-23,1728,WOLFCAMP B,10107,2499,54,444.475,444.475,265.671,265.671,4152.562,0.284520528026317,594.013,16825,0.067,2087.768514,0.713,0.015,2.749559792,0.19,0.26,0.925,7.88239574432373
88244.1953125,160,TRACKER,2017-10-20,1731,WOLFCAMP B,10124,2719,65,444.562,444.562,265.671,265.671,4418.233,0.197090516387329,594.013,18371.119,0.073,3013.909603,0.705,0.015,2.688745451,0.208,0.269,0.925,8.34389781951904
83319.8046875,161,TRACKER,2017-10-24,1727,WOLFCAMP B,10114,2493,53,440.602,440.602,265.672,265.672,4092.658,0.194840683847126,594.013,23787.391,0.071,3048.711328,0.583,0.029,3.15199936,0.194,0.242,0.923,7.8766942024231
96108.4765625,162,TRACKER,2017-10-21,1730,WOLFCAMP B,10096,2751,60,440.503,440.503,59.903,265.672,4358.33,0.232176023540902,594.013,18078.3275,0.074,2558.459702,0.685,0.029,2.694680414,0.227,0.2,0.923,8.42336463928223
103969.40625,163,TRACKER,2017-12-31,1659,WOLFCAMP B,9652,2589,99,447.52,447.52,97.829,199.016,4269.375,0.258690276767077,582.807,17072.188,0.065,2252.914208,0.671,0.014,2.881987734,0.21,0.226,0.94,8.06991767883301
101212.734375,164,TRACKER,2017-12-29,1661,WOLFCAMP B,10187,2576,55,447.37,447.37,199.016,101.187,4070.359,0.201022828875671,580.634,26528.551,0.074,2888.398314,0.556,0.014,3.401554106,0.191,0.225,0.939,8.08227157592773
109858.765625,165,TRACKER,2017-12-30,1660,WOLFCAMP B,10177,2579,63,583.057,583.057,101.187,101.187,4171.546,0.242390955499478,580.634,20023.086,0.069,2395.444165,0.644,0.017,3.001309316,0.209,0.213,0.938,8.19589996337891
66584.0859375,166,TRACKER,2018-01-03,1656,WOLFCAMP B,10141,2609,57,571.515,571.515,130.808,130.808,4040.738,0.219106204834522,580.634,28957.073,0.072,2650.011671,0.485,0.017,3.702814422,0.202,0.198,0.937,8.12602806091309
89716,167,BLACK SWAN,2018-06-15,1493,WOLFCAMP A,7797,1970,63,717.044230319149,574.877384574469,198.159905851064,213.280151063831,6559.449,2.28160279685984,8250,15264.39067,0.055,3615.879158,0.516,0.012,2.533105657,0.199,0.293,0.726,6.36981105804443
64830.71484375,168,SURGE,2018-10-11,1375,WOLFCAMP A,7075,1887,36,620.735,620.735,16.631,16.631,5188.652,2.55044046055745,8250,4625.814,0.071,3234.735383,0.705,0.029,2.988468172,0.205,0.171,0.697,4.01109313964844
36561.7109375,169,SURGE,2018-02-02,1626,WOLFCAMP B,7021,2079,37,2000,682.617,22.647,500,5182.636,4.60677639591046e-02,153.347,6821.515,0.077,3328.726789,0.604,0.028,2.830280647,0.211,0.17,0.697,4.16018772125244
63914.67578125,170,PXD,2017-11-27,1693,SPRABERRY LOWER,10434,1706,38,2000,2000,500,500,5272.667,3.24522955261945,7250,55952.753,0.086,2234.048434,0.299,0.013,1.758207086,0.256,0.126,0.944,6.39420318603516
42114.6484375,171,PXD,2017-11-27,1693,WOLFCAMP A,10438,1492,35,6.907,6.907,197.719,197.719,5853.658,2.10761205610187,8250,23027.346,0.049,3914.382619,0.498,0.012,2.059898971,0.18,0.458,0.944,6.09572553634644
140723.28125,172,PXD,2017-10-28,1723,WOLFCAMP B,10421,1693,45,320.785,163.884,250.715,251.641,6051.378,0.134691076800694,481.836,17184.615,0.066,3577.341658,0.696,0.014,2.844745824,0.18,0.269,0.944,6.67519330978394
184390.125,173,PXD,2017-10-28,1723,WOLFCAMP B,10430,1423,38,487.121,324.197,132.432,8.463,6301.167,0.115401938780019,481.836,17533.108,0.06,4175.285139,0.67,0.014,5.407756945,0.18,0.308,0.945,6.13878679275513
362666,174,PXD,2017-03-07,1958,WOLFCAMP B,10302,1591,44,796.404,796.404,8.477,8.477,6227.631,0.157459057430701,487.166,17259.932,0.066,3093.921734,0.696,0.015,2.376623235,0.213,0.205,0.942,6.45133972167969
141240,175,PXD,2017-03-08,1957,WOLFCAMP A,10058,1916,45,2000,2000,500,500,5769.248,2.83634828974098,8250,21993.376,0.063,2908.669584,0.587,0.015,2.186858205,0.217,0.271,0.942,6.77908229827881
208493,176,PXD,2016-08-16,2161,WOLFCAMP B,10055,1924,47,2000,634.722,15.074,500,6286.093,0.117154339412363,483.349,14856.947,0.053,4125.745597,0.698,0.014,2.521530632,0.174,0.332,0.944,6.90896415710449
195185,177,PXD,2015-07-15,2559,WOLFCAMP B,4852,3488,88,2000,320.699,1.851,500,6303.018,0.117375867632161,481.836,15961.685,0.052,4105.068697,0.68,0.012,2.445522512,0.172,0.335,0.944,5.57247114181519
234815,178,PXD,2015-11-10,2441,WOLFCAMP B,9903,1609,45,2000,894.752,82.926,500,6236.108,0.118000858647927,487.166,16435.028,0.056,4128.495382,0.666,0.015,2.493286398,0.18,0.323,0.943,6.29793119430542
141600,179,PXD,2016-05-06,2263,WOLFCAMP B,7419,1821,43,648.358,648.358,7.148,7.148,6178.846,0.118269987883106,494.233,17015.229,0.053,4178.853899,0.622,0.012,2.603108619,0.183,0.289,0.942,5.17089128494263
76184.1875,180,PXD,2017-05-22,1882,WOLFCAMP B,7729,1898,48,17.56,17.56,22.517,22.517,5842.836,0.141618654438778,490.11,15189.676,0.073,3460.77289,0.758,0.013,2.647765724,0.191,0.267,0.936,5.45489501953125
44962.80859375,181,PXD,2017-05-13,1891,WOLFCAMP B,7733,1887,49,17.143,17.143,22.707,22.707,6068.517,0.123536272244824,490.11,15538.948,0.051,3967.336808,0.634,0.013,2.510104381,0.181,0.311,0.936,5.50544548034668
88275.7578125,182,PXD,2017-05-19,1885,WOLFCAMP B,7747,1898,45,204.482,834.157,116.033,229.545,5861.679,0.13817893017782,490.11,16594.774,0.077,3546.922815,0.745,0.013,2.694880664,0.196,0.255,0.936,5.42963552474976
106367.2421875,183,PXD,2017-05-13,1891,WOLFCAMP B,7753,1904,43,205.973,205.973,22.707,22.707,6091.224,0.130103772346708,490.11,14971.508,0.055,3767.069864,0.672,0.013,6.343643924,0.185,0.308,0.936,5.4456787109375
124606,184,PXD,2016-04-06,2293,WOLFCAMP B,7419,1821,43,649.827,649.827,7.148,7.148,6185.994,0.117439843909249,494.233,17309.551,0.052,4208.392855,0.607,0.013,2.582544242,0.184,0.288,0.942,5.16938543319702
364013.84375,185,PXD,2017-01-27,1997,WOLFCAMP B,10602,1597,54,14.363,496.637,500,214.834,5918.71,0.134484439613744,490.176,15129.181,0.075,3644.852902,0.768,0.012,2.723168743,0.199,0.254,0.938,6.79517269134521
77466.9375,186,PXD,2017-02-02,1991,WOLFCAMP B,10783,1975,50,13.925,13.925,500,214.834,6133.544,0.129989744481788,490.176,14433.7795,0.062,3770.882095,0.704,0.012,2.452662836,0.203,0.262,0.938,7.46883773803711
125488.078125,187,PXD,2017-05-19,1885,WOLFCAMP B,7763,1900,45,8.768,8.768,9.31,9.31,5865.353,0.143470064476186,490.11,17925.639,0.072,3416.113332,0.708,0.013,2.648181428,0.197,0.252,0.936,5.4280047416687
38294.91796875,188,PXD,2017-05-15,1889,WOLFCAMP B,7760,1912,44,9.137,9.137,226.165,226.165,6091.518,0.135817275780679,490.11,14533.678,0.054,3608.59837,0.679,0.013,13.36680718,0.188,0.299,0.936,5.48589992523193
105771.4921875,189,PXD,2017-05-15,1889,WOLFCAMP B,7767,1726,34,803.668541598695,649.201341761826,176.282343800979,175.886101141925,5990.55517578125,0.143798316123746,490.732,12633.209,0.073,3412.640796,0.771,0.013,2.513337633,0.234,0.19,0.936,5.09616136550903
45774.11328125,190,PXD,2017-07-21,1822,WOLFCAMP B,7771,1679,42,320.655,320.655,9.31,235.474,5856.043,0.143698150034165,490.732,18352.365,0.076,3415.019608,0.715,0.013,2.628267842,0.197,0.251,0.936,4.89851236343384
165031,191,PXD,2018-10-07,1379,WOLFCAMP B,7682,2162,54,922.923,558.162,363.374,49.863,6954.996,7.42552840642346e-02,304.556,10353.114,0.045,4101.472425,0.567,0.006,2.415561785,0.149,0.278,0.977,6.06412363052368
174996,192,PXD,2018-10-06,1380,WOLFCAMP B,7682,2154,54,822.944,142.854,324.553,7.488,6905.134,7.91703498176716e-02,308.956,11561.006,0.053,3902.420549,0.586,0.006,2.567815093,0.184,0.22,0.977,6.05190896987915
205114,193,PXD,2018-10-07,1379,WOLFCAMP B,7282,2150,55,273.174,475.917,325.819,334.573,6897.645,8.04830540407556e-02,308.956,11364.835,0.054,3838.770828,0.601,0.008,2.545202525,0.184,0.221,0.977,5.81523418426514
100703,194,LARIO,2016-11-12,2073,WOLFCAMP B,7499,2364,50,2000,2000,500,500,6610.565,5.49275717387141e-02,218.593,15391.867,0.067,3979.658905,0.568,0.018,3.234418347,0.215,0.177,0.739,5.10428810119629
6780,195,FANG,2015-04-17,2648,WOLFCAMP A,4487,2080,99,717.044230319149,574.877384574469,198.159905851064,213.280151063831,6889.152,1.98632425286261,8250,25343.498,0.06,4153.400427,0.453,0.002,2.871580729,0.198,0.233,0.686,3.95853638648987
197258.03125,196,SM,2018-10-25,1361,WOLFCAMP A,10435,1854,53,420.141,420.141,108.856,108.856,5348.203,2.8212414444558,8250,15533.969,0.048,2924.244579,0.411,0.019,2.461748631,0.188,0.243,0.917,5.67031621932983
281853.96875,197,SM,2018-10-18,1368,DEAN,10444,1853,53,170.79,170.79,108.856,108.856,5239.347,3.10667125124357,8000,12444.468,0.048,2575.103496,0.516,0.11009,2.446134756,0.2,0.149,0.917,5.65697193145752
207464.296875,198,SM,2018-10-17,1369,WOLFCAMP A,10434,1855,53,420.576,420.576,116.436,116.436,5334.335,2.74252529393431,8250,14723.969,0.046,3008.176449,0.425,0.022,2.455394391,0.185,0.25,0.917,5.66567993164063
90861.703125,199,SM,2018-10-25,1361,WOLFCAMP B,10438,1853,53,171.13,171.13,212.744,212.744,5547.079,7.6604490830284e-02,249.145,4552.759,0.05,3252.355016,0.822,0.015,2.477263525,0.16,0.253,0.917,5.70464658737183
225979.953125,200,SM,2018-10-17,1369,DEAN,10445,1853,53,92.085,92.085,289.376,116.436,5217.899,3.08048888735621,8000,11555.572,0.047,2596.990378,0.545,0.11009,2.383762885,0.2,0.147,0.917,5.65250015258789
147679.046875,201,SM,2018-10-18,1368,WOLFCAMP A,10366,1867,53,92.295,92.295,39.804,289.376,5507.275,2.44477605821525,8250,6715.286,0.053,3374.542209,0.751,0.024,2.503924722,0.167,0.236,0.917,5.67682504653931
224128,202,ESTE,2018-09-17,1399,WOLFCAMP B,7453,2699,47,2000,2000,500,500,6050.11,0.131738627660859,470.323,16200.339,0.06,3570.122206,0.592,0.009,2.689502264,0.21,0.249,0.809,4.87091064453125
4491,203,CHOLLA,2013-04-17,3378,WOLFCAMP D,4160,910,36,1765.24656976744,1738.35530232558,404.264151162791,403.476348837209,5505.199,3.35332891875454,11500,12489.63,0.072,3429.427974,0.71,0.013,2.545039344,0.258,0.196,0.855,3.07714319229126
63548.12890625,204,APA,2013-01-09,3476,WOLFCAMP A,9209,1043,29,943.757,943.757,4.426,4.426,3968.659,3.18297987985986,8250,28204.251,0.067,2591.910823,0.436,0.005,4.005749579,0.217,0.191,0.943,3.64572501182556
75305.3359375,205,APA,2012-12-11,3505,WOLFCAMP B,9453,1026,33,2000,950.508,86.686,500,4473.509,0.24606347766838,573.121,21963.323,0.063,2329.159148,0.604,0.013,5.364847127,0.178,0.23,0.941,3.82631587982178
30487.568359375,206,APA,2014-11-22,2794,WOLFCAMP B,9518,2476,56,949.812,895.894,64.821,86.686,4560.195,0.194979873309299,574.727,19022.224,0.067,2947.622184,0.669,0.014,3.371739241,0.215,0.151,0.942,5.79498147964478
29286.669921875,207,APA,2013-04-10,3385,WOLFCAMP A,4682,994,28,2000,2000,500,500,3857.704,3.45418299865447,8250,20188.324,0.062,2388.40849,0.533,0.012,3.122446702,0.237,0.242,0.936,2.20746302604675
41538.45703125,208,APA,2013-04-08,3387,WOLFCAMP B,4427,931,28,1377.958,1377.958,500,392.807,4383.624,0.238812437503702,571.678,25691.82,0.07,2393.836795,0.563,0.011,3.75578133,0.213,0.17,0.938,2.16587924957275
133344,209,CRWNQST,2016-02-22,2337,WOLFCAMP A,9512,1783,44,605.937,543.184,500,235.026,6498.228,2.15538904334231,8250,19353.741,0.049,3827.615263,0.257,0.009,2.452098684,0.191,0.288,0.972,5.31621980667114
116240,210,CRWNQST,2015-05-27,2608,WOLFCAMP B,9850,1511,51,2000,602.688,235.026,500,6733.254,3.70510363098016e-02,164.329,7930.385,0.074,4435.206579,0.67,0.008,3.086289983,0.201,0.16,0.972,5.29717445373535
194199,211,CRWNQST,2016-11-28,2057,SPRABERRY LOWER,9702,1871,44,543.183,746.347,305.634,371.474,6126.754,2.2849142856716,7250,25227.988,0.057,3172.985545,0.473,0.009,2.320374736,0.231,0.153,0.972,5.45484638214111
110300.09375,212,SM,2017-12-01,1689,WOLFCAMP A,10288,1904,61,9.147,9.147,79.758,79.758,5594.744,2.78992655146025,8250,24111.781,0.065,2957.067094,0.361,0.016,3.455429926,0.223,0.143,0.764,5.82060575485229
